5/23/2018,15,8,11,EDT KD0AWK-15>CQ,WIDE2-1,qAR,N0AN-1!,4546.14,N/,9347.96,WO119/034/A=,46281,StrTrk,-43,C,1.27,V,9,178,,
5/23/2018,15,9,10,EDT KD0AWK-15>CQ,WIDE2-1,qAR,N0AN-1!,4545.85,N/,9347.5,WO127/024/A=,46974,StrTrk,-42,C,1.27,V,9,179,,
5/23/2018,15,10,10,EDT KD0AWK-15>CQ,WIDE2-1,qAR,N0AN-1!,4545.74,N/,9347.13,WO087/014/A=,47846,StrTrk,-41,C,1.26,V,9,180,,
5/23/2018,15,11,11,EDT KD0AWK-15>CQ,WIDE2-1,qAR,N0AN-1!,4545.79,N/,9346.73,WO083/017/A=,48591,StrTrk,-38,C,1.26,V,9,181,,
5/23/2018,15,12,11,EDT KD0AWK-15>CQ,WIDE2-1,qAR,N0AN-1!,4545.83,N/,9346.28,WO079/021/A=,49395,StrTrk,-38,C,1.26,V,9,182,,
5/23/2018,15,13,11,EDT KD0AWK-15>CQ,WIDE2-1,qAR,N0AN-1!,4545.8,N/,9345.91,WO094/017/A=,50261,StrTrk,-39,C,1.28,V,9,183,,
5/23/2018,15,14,10,EDT KD0AWK-15>CQ,WIDE2-1,qAR,N0QXM!,4545.72,N/,9345.47,WO111/023/A=,51003,StrTrk,-37,C,1.26,V,9,184,,
5/23/2018,15,15,10,EDT KD0AWK-15>CQ,WIDE2-1,qAR,N0AN-1!,4545.53,N/,9345.13,WO133/019/A=,51744,StrTrk,-39,C,1.28,V,9,185,,
5/23/2018,15,16,11,EDT KD0AWK-15>CQ,WIDE2-1,qAR,KB9TYC!,4545.31,N/,9344.77,WO131/024/A=,52522,StrTrk,-36,C,1.27,V,9,186,,
5/23/2018,15,17,11,EDT KD0AWK-15>CQ,WIDE2-1,qAR,N0AN-1!,4545.07,N/,9344.48,WO148/017/A=,53221,StrTrk,-38,C,1.28,V,9,187,,
5/23/2018,15,18,11,EDT KD0AWK-15>CQ,WIDE2-1,qAR,N0AN-1!,4544.94,N/,9344.15,WO110/017/A=,53919,StrTrk,-38,C,1.29,V,9,188,,
5/23/2018,15,19,10,EDT KD0AWK-15>CQ,WIDE2-1,qAR,N0AN-1!,4544.81,N/,9343.9,WO117/011/A=,54582,StrTrk,-37,C,1.28,V,9,189,,
5/23/2018,15,20,11,EDT KD0AWK-15>CQ,WIDE2-1,qAR,KB9TYC!,4544.73,N/,9343.54,WO106/019/A=,55366,StrTrk,-37,C,1.29,V,9,190,,
5/23/2018,15,21,11,EDT KD0AWK-15>CQ,WIDE2-1,qAR,N0AN-1!,4544.7,N/,9343.09,WO100/018/A=,56210,StrTrk,-37,C,1.29,V,9,191,,
5/23/2018,15,22,11,EDT KD0AWK-15>CQ,WIDE2-1,qAR,N0AN-1!,4544.66,N/,9342.69,WO089/018/A=,56977,StrTrk,-35,C,1.27,V,9,192,,
5/23/2018,15,23,11,EDT KD0AWK-15>CQ,WIDE2-1,qAR,KB9TYC!,4544.64,N/,9342.25,WO115/018/A=,57719,StrTrk,-36,C,1.3,V,9,193,,
5/23/2018,15,24,10,EDT KD0AWK-15>CQ,WIDE2-1,qAR,N0AN-1!,4544.43,N/,9341.89,WO147/020/A=,58401,StrTrk,-34,C,1.28,V,9,194,,
5/23/2018,15,25,11,EDT KD0AWK-15>CQ,WIDE2-1,qAR,N0AN-1!,4544.25,N/,9341.63,WO129/015/A=,59153,StrTrk,-35,C,1.3,V,9,195,,
5/23/2018,15,25,41,EDT KD0AWK-15>CQ,KB0JBF-3,WIDE2*,qAR,N0AN-1!,4544.25,N/,9341.63,59153,59153,StrTrk,-35,C,1f<0x8d>Y<0xc6><0x16><0x96>V<0x06><0x06>,,,,
5/23/2018,15,26,11,EDT KD0AWK-15>CQ,WIDE2-1,qAR,N0AN-1!,4544.04,N/,9341.44,WO176/016/A=,59940,StrTrk,-35,C,1.31,V,9,196,,
5/23/2018,15,27,11,EDT KD0AWK-15>CQ,WIDE2-1,qAR,N0AN-1!,4543.87,N/,9341.24,WO138/011/A=,60728,StrTrk,-35,C,1.31,V,9,197,,
5/23/2018,15,28,11,EDT KD0AWK-15>CQ,WIDE2-1,qAR,N0QXM!,4543.75,N/,9341.05,WO146/009/A=,61502,StrTrk,-35,C,1.3,V,9,198,,
5/23/2018,15,29,10,EDT KD0AWK-15>CQ,WIDE2-1,qAR,N0QXM!,4543.65,N/,9340.85,WO123/012/A=,62293,StrTrk,-34,C,1.31,V,9,199,,
5/23/2018,15,30,11,EDT KD0AWK-15>CQ,WIDE2-1,qAR,N0AN-1!,4543.51,N/,9340.59,WO139/014/A=,63123,StrTrk,-33,C,1.3,V,9,200,,
5/23/2018,15,31,11,EDT KD0AWK-15>CQ,WIDE2-1,qAR,N0TOR-10!,4543.42,N/,9340.37,WO135/017/A=,63943,StrTrk,-33,C,1.31,V,9,201,,
5/23/2018,15,32,11,EDT KD0AWK-15>CQ,WIDE2-1,qAR,N0AN-1!,4543.31,N/,9340.18,WO130/010/A=,64684,StrTrk,-32,C,1.31,V,9,202,,
5/23/2018,15,33,10,EDT KD0AWK-15>CQ,WIDE2-1,qAR,N0QXM!,4543.21,N/,9340.09,WO196/011/A=,65469,StrTrk,-31,C,1.31,V,9,203,,
5/23/2018,15,34,10,EDT KD0AWK-15>CQ,WIDE2-1,qAR,KB9TYC!,4543.07,N/,9340.23,WO237/010/A=,66286,StrTrk,-32,C,1.33,V,9,204,,
5/23/2018,15,35,11,EDT KD0AWK-15>CQ,WIDE2-1,qAR,N0AN-1!,4543.14,N/,9340.27,WO030/010/A=,67129,StrTrk,-31,C,1.33,V,9,205,,
5/23/2018,15,36,11,EDT KD0AWK-15>CQ,WIDE2-1,qAR,N0AN-1!,4543.22,N/,9340.11,WO089/009/A=,67877,StrTrk,-31,C,1.33,V,9,206,,
5/23/2018,15,37,11,EDT KD0AWK-15>CQ,WIDE2-1,qAR,N0AN-1!,4543.15,N/,9339.83,WO106/010/A=,68559,StrTrk,-27,C,1.32,V,9,207,,
5/23/2018,15,38,10,EDT KD0AWK-15>CQ,WIDE2-1,qAR,N0XJA-4!,4543,N/,9339.67,WO173/013/A=,69350,StrTrk,-29,C,1.32,V,9,208,,
5/23/2018,15,39,10,EDT KD0AWK-15>CQ,WIDE2-1,qAR,N0AN-1!,4542.9,N/,9339.64,WO169/008/A=,70233,StrTrk,-29,C,1.32,V,9,209,,
5/23/2018,15,40,11,EDT KD0AWK-15>CQ,WIDE2-1,qAR,KB9TYC!,4542.72,N/,9339.66,WO162/005/A=,71135,StrTrk,-27,C,1.34,V,9,210,,
5/23/2018,15,41,11,EDT KD0AWK-15>CQ,WIDE2-1,qAR,N0QXM!,4542.63,N/,9339.62,WO162/008/A=,71929,StrTrk,-26,C,1.34,V,9,211,,
5/23/2018,15,42,11,EDT KD0AWK-15>CQ,WIDE2-1,qAR,N0AN-1!,4542.46,N/,9339.63,WO242/009/A=,72651,StrTrk,-24,C,1.33,V,9,212,,
5/23/2018,15,43,11,EDT KD0AWK-15>CQ,WIDE2-1,qAR,KB9TYC!,4542.41,N/,9339.72,WO102/001/A=,73445,StrTrk,-25,C,1.34,V,9,213,,
5/23/2018,15,44,10,EDT KD0AWK-15>CQ,WIDE2-1,qAR,N0AN-1!,4542.36,N/,9339.67,WO230/005/A=,74337,StrTrk,-24,C,1.35,V,9,214,,
