Flight Time, Lat, Long, Altitude (ft), Date, Hour:Min:Sec, Fix, Accel x, Accel y, Accel z, Internal Ambient (K), External Ambient (K), Battery (K), OPC (K), OPC Heater Status, Battery Heater Status, External Pressure (PSI)
0:01:00,0.000000,0.000000,0.00,0/0/2000,00:00:00,No Fix,-1,-12,27,303.27,303.52,146.15,299.77,on,off,-5.35
0:01:04,0.000000,0.000000,0.00,0/0/2000,00:00:00,No Fix,2,-11,25,303.27,302.96,146.15,299.90,on,off,-5.35
0:01:07,44.200642,-93.676201,1263.12,0/0/2000,17:41:25,fix,4,-10,27,303.27,303.09,146.15,299.96,on,off,-5.48
0:01:10,44.200565,-93.676079,1295.93,0/0/2000,17:41:28,fix,4,-10,26,303.27,303.15,146.15,300.02,on,off,-5.73
0:01:14,44.200493,-93.675774,1374.67,0/0/2000,17:41:32,fix,6,-10,27,303.27,303.15,146.15,300.15,on,off,-5.10
0:01:17,44.200436,-93.675659,1417.32,0/0/2000,17:41:35,fix,-1,-11,26,303.27,303.15,146.15,300.21,on,off,-5.48
0:01:21,44.200367,-93.675529,1453.41,0/0/2000,17:41:38,fix,-1,-11,27,303.21,303.02,146.15,300.27,on,off,-5.73
0:01:24,44.200302,-93.675385,1492.78,0/0/2000,17:41:42,fix,-3,-11,27,303.27,303.09,146.15,300.34,on,off,-5.61
0:01:27,44.200260,-93.675270,1528.87,0/0/2000,17:41:45,fix,2,-10,25,303.27,303.09,146.15,300.40,on,off,-5.35
0:01:31,44.200214,-93.675133,1541.99,0/0/2000,17:41:49,fix,1,-11,27,303.27,303.09,146.15,300.46,on,off,-5.35
0:01:34,44.200127,-93.674934,1568.24,0/0/2000,17:41:52,fix,1,-11,27,303.27,302.71,146.15,300.52,on,off,-5.35
0:01:37,44.200024,-93.674728,1594.49,0/0/2000,17:41:55,fix,2,-11,27,303.21,302.84,146.15,300.65,on,off,-5.61
0:01:41,44.199902,-93.674446,1607.61,0/0/2000,17:41:59,fix,0,-10,26,303.21,303.15,146.15,300.65,on,off,-4.72
0:01:44,44.199802,-93.674232,1614.17,0/0/2000,17:42:2,fix,2,-11,27,303.21,303.21,146.15,300.71,on,off,-5.61
0:01:48,44.199711,-93.674019,1646.98,0/0/2000,17:42:5,fix,6,-10,26,303.27,302.90,146.15,300.77,on,off,-5.48
0:01:51,44.199581,-93.673721,1686.35,0/0/2000,17:42:9,fix,1,-10,27,303.21,302.84,146.15,300.84,on,off,-5.23
0:01:54,44.199474,-93.673492,1719.16,0/0/2000,17:42:12,fix,6,-11,27,303.21,302.71,146.15,300.90,on,off,-5.35
0:01:58,44.199368,-93.673256,1748.69,0/0/2000,17:42:15,fix,-2,-11,27,303.21,302.65,146.15,300.96,on,off,-5.61
0:02:01,44.199188,-93.672943,1791.34,0/0/2000,17:42:19,fix,10,-9,26,303.21,302.59,146.15,301.02,on,off,-4.97
0:02:04,44.199047,-93.672684,1824.15,0/0/2000,17:42:22,fix,3,-11,28,303.21,302.27,146.15,301.02,on,off,-5.61
0:02:08,44.198933,-93.672417,1860.24,0/0/2000,17:42:25,fix,6,-9,26,303.21,301.96,146.15,301.09,on,off,-5.48
0:02:11,44.198734,-93.672043,1906.17,0/0/2000,17:42:29,fix,6,-11,26,303.21,301.96,146.15,301.15,on,off,-5.23
0:02:15,44.198601,-93.671799,1922.57,0/0/2000,17:42:32,fix,6,-10,28,303.21,301.84,146.15,301.21,on,off,-5.48
0:02:18,44.198399,-93.671410,1961.94,0/0/2000,17:42:36,fix,5,-10,25,303.21,301.90,146.15,301.21,on,off,-5.61
0:02:21,44.198257,-93.671165,1984.91,0/0/2000,17:42:39,fix,6,-11,27,303.21,301.77,146.15,301.27,on,off,-5.35
0:02:25,44.198116,-93.670906,2014.44,0/0/2000,17:42:42,fix,3,-11,27,303.21,301.90,146.15,301.27,on,off,-5.61
0:02:28,44.197929,-93.670570,2043.96,0/0/2000,17:42:46,fix,8,-10,26,303.21,301.90,146.15,301.34,on,off,-5.61
0:02:31,44.197777,-93.670311,2066.93,0/0/2000,17:42:49,fix,5,-10,27,303.21,301.96,146.15,301.34,on,off,-5.35
0:02:35,44.197628,-93.670067,2086.61,0/0/2000,17:42:52,fix,5,-10,26,303.21,301.96,146.15,301.40,on,off,-5.48
0:02:38,44.197411,-93.669731,2119.42,0/0/2000,17:42:56,fix,6,-10,26,303.27,302.02,146.15,301.46,on,off,-5.35
0:02:42,44.197273,-93.669510,2139.11,0/0/2000,17:42:59,fix,1,-10,26,303.27,302.09,146.15,301.46,on,off,-5.48
0:02:45,44.197075,-93.669182,2171.92,0/0/2000,17:43:3,fix,9,-10,26,303.27,302.09,146.15,301.52,on,off,-5.35
0:02:48,44.196964,-93.668968,2194.88,0/0/2000,17:43:6,fix,3,-10,27,303.27,302.27,146.15,301.52,on,off,-5.48
0:02:52,44.196835,-93.668747,2217.85,0/0/2000,17:43:9,fix,5,-10,27,303.27,302.59,146.15,301.59,on,off,-5.61
0:02:55,44.196674,-93.668457,2247.38,0/0/2000,17:43:13,fix,2,-10,26,303.27,302.84,146.15,301.59,on,off,-5.61
0:02:58,44.196533,-93.668236,2270.34,0/0/2000,17:43:16,fix,-6,-10,25,303.27,302.84,146.15,301.59,on,off,-5.61
0:03:02,44.196400,-93.668045,2293.31,0/0/2000,17:43:19,fix,6,-10,26,303.27,302.71,146.15,301.65,on,off,-5.48
0:03:05,44.196186,-93.667801,2312.99,0/0/2000,17:43:23,fix,2,-10,28,303.34,302.52,146.15,301.65,on,off,-5.73
0:03:09,44.196045,-93.667595,2329.40,0/0/2000,17:43:26,fix,11,-10,26,303.27,302.21,146.15,301.71,on,off,-5.73
0:03:12,44.195854,-93.667320,2342.52,0/0/2000,17:43:30,fix,0,-11,27,303.34,302.21,146.15,301.71,on,off,-5.48
0:03:15,44.195717,-93.667099,2358.92,0/0/2000,17:43:33,fix,7,-10,26,303.27,302.15,146.15,301.71,on,off,-5.61
0:03:19,44.195576,-93.666893,2372.05,0/0/2000,17:43:36,fix,2,-11,27,303.34,302.09,146.15,301.77,on,off,-5.35
0:03:22,44.195408,-93.666611,2391.73,0/0/2000,17:43:40,fix,5,-10,27,303.27,301.84,146.15,301.77,on,off,-5.48
0:03:25,44.195263,-93.666405,2404.86,0/0/2000,17:43:43,fix,3,-11,28,303.34,301.84,146.15,301.84,on,off,-5.61
0:03:29,44.195148,-93.666206,2421.26,0/0/2000,17:43:46,fix,3,-10,27,303.34,301.84,146.15,301.84,on,off,-5.35
0:03:32,44.194954,-93.665947,2444.23,0/0/2000,17:43:50,fix,4,-11,27,303.34,301.59,146.15,301.84,on,off,-5.61
0:03:36,44.194824,-93.665756,2457.35,0/0/2000,17:43:53,fix,7,-10,25,303.34,301.52,146.15,301.90,on,off,-5.61
0:03:39,44.194633,-93.665497,2473.75,0/0/2000,17:43:57,fix,-1,-10,26,303.34,301.65,146.15,301.96,on,off,-5.48
0:03:42,44.194496,-93.665344,2486.88,0/0/2000,17:44:0,fix,1,-11,27,303.34,302.02,146.15,301.96,on,off,-5.10
0:03:46,44.194347,-93.665138,2496.72,0/0/2000,17:44:3,fix,1,-11,27,303.34,301.77,146.15,301.96,on,off,-5.73
0:03:49,44.194160,-93.664886,2513.12,0/0/2000,17:44:7,fix,2,-11,27,303.34,301.77,146.15,301.96,on,off,-5.35
0:03:52,44.194004,-93.664635,2526.25,0/0/2000,17:44:10,fix,3,-11,27,303.34,301.34,146.15,301.96,on,off,-5.61
0:03:56,44.193859,-93.664413,2532.81,0/0/2000,17:44:13,fix,2,-11,27,303.34,301.34,146.15,302.02,on,off,-5.35
0:03:59,44.193657,-93.664131,2552.49,0/0/2000,17:44:17,fix,6,-9,26,303.34,301.40,146.15,302.02,on,off,-5.48
0:04:03,44.193508,-93.663925,2562.34,0/0/2000,17:44:20,fix,0,-11,28,303.34,301.46,146.15,302.09,on,off,-5.61
0:04:06,44.193348,-93.663712,2575.46,0/0/2000,17:44:23,fix,4,-10,27,303.34,301.46,146.15,302.09,on,off,-5.48
0:04:09,44.193153,-93.663452,2598.43,0/0/2000,17:44:27,fix,0,-11,27,303.34,301.46,146.15,302.09,on,off,-4.85
0:04:13,44.192989,-93.663277,2614.83,0/0/2000,17:44:30,fix,7,-9,26,303.34,301.40,146.15,302.09,on,off,-5.61
0:04:16,44.192768,-93.663055,2634.51,0/0/2000,17:44:34,fix,0,-12,29,303.34,301.46,146.15,302.15,on,off,-5.48
0:04:19,44.192631,-93.662857,2650.92,0/0/2000,17:44:37,fix,1,-11,27,303.34,301.15,146.15,302.15,on,off,-5.48
0:04:23,44.192467,-93.662682,2667.32,0/0/2000,17:44:40,fix,7,-10,27,303.34,301.21,146.15,302.15,on,off,-5.35
0:04:26,44.192268,-93.662422,2687.01,0/0/2000,17:44:44,fix,-2,-10,27,303.40,301.34,146.15,302.21,on,off,-5.61
0:04:30,44.192112,-93.662239,2700.13,0/0/2000,17:44:47,fix,6,-9,26,303.40,301.52,146.15,302.21,on,off,-5.61
0:04:33,44.191929,-93.661987,2719.82,0/0/2000,17:44:51,fix,6,-10,26,303.40,301.77,146.15,302.21,on,off,-5.48
0:04:36,44.191784,-93.661804,2729.66,0/0/2000,17:44:54,fix,6,-11,27,303.46,302.02,146.15,302.21,on,off,-5.48
0:04:40,44.191643,-93.661606,2742.78,0/0/2000,17:44:57,fix,6,-10,28,303.40,302.15,146.15,302.27,on,off,-5.61
0:04:43,44.191452,-93.661354,2759.19,0/0/2000,17:45:1,fix,9,-9,26,303.46,302.15,146.15,302.27,on,off,-5.48
0:04:46,44.191319,-93.661171,2772.31,0/0/2000,17:45:4,fix,5,-10,26,303.46,302.21,146.15,302.27,on,off,-5.48
0:04:50,44.191174,-93.660965,2782.15,0/0/2000,17:45:7,fix,7,-10,27,303.46,302.34,146.15,302.27,on,off,-5.48
0:04:53,44.190983,-93.660690,2798.56,0/0/2000,17:45:11,fix,8,-10,26,303.52,302.46,146.15,302.27,on,off,-6.99
0:04:57,44.190830,-93.660484,2808.40,0/0/2000,17:45:14,fix,6,-10,26,303.46,302.46,146.15,302.34,on,off,-5.61
0:05:00,44.190639,-93.660217,2824.80,0/0/2000,17:45:18,fix,8,-10,26,303.52,302.59,146.15,302.34,on,off,-5.61
0:05:03,44.190491,-93.660027,2834.65,0/0/2000,17:45:21,fix,2,-12,29,303.52,302.59,146.15,302.34,on,off,-4.85
0:05:07,44.190350,-93.659821,2847.77,0/0/2000,17:45:24,fix,2,-11,27,303.52,302.40,146.15,302.34,on,off,-5.35
0:05:10,44.190151,-93.659576,2867.45,0/0/2000,17:45:28,fix,8,-10,26,303.52,302.21,146.15,302.34,on,off,-5.61
0:05:13,44.189995,-93.659370,2880.58,0/0/2000,17:45:31,fix,5,-10,27,303.52,302.09,146.15,302.40,on,off,-4.97
0:05:17,44.189838,-93.659187,2890.42,0/0/2000,17:45:34,fix,5,-10,27,303.59,302.02,146.15,302.40,on,off,-5.48
0:05:20,44.189629,-93.658913,2910.10,0/0/2000,17:45:38,fix,8,-9,26,303.59,301.90,146.15,302.40,on,off,-2.32
0:05:24,44.189442,-93.658714,2916.67,0/0/2000,17:45:41,fix,0,-11,27,303.59,301.65,146.15,302.40,on,off,-5.35
0:05:27,44.189289,-93.658531,2929.79,0/0/2000,17:45:44,fix,3,-10,26,303.59,301.71,146.15,302.46,on,off,-5.48
0:05:30,44.189049,-93.658272,2942.91,0/0/2000,17:45:48,fix,4,-11,27,303.59,301.52,146.15,302.46,on,off,-5.61
0:05:34,44.188885,-93.658089,2952.76,0/0/2000,17:45:51,fix,3,-11,26,303.59,301.71,146.15,302.46,on,off,-5.35
0:05:37,44.188644,-93.657845,2969.16,0/0/2000,17:45:55,fix,5,-10,25,303.59,301.84,146.15,302.46,on,off,-5.48
0:05:40,44.188465,-93.657646,2979.00,0/0/2000,17:45:58,fix,1,-11,27,303.59,302.02,146.15,302.52,on,off,-5.10
0:05:44,44.188286,-93.657455,2992.13,0/0/2000,17:46:1,fix,8,-10,26,303.59,302.02,146.15,302.46,on,off,-5.35
0:05:47,44.188057,-93.657204,3008.53,0/0/2000,17:46:5,fix,6,-10,27,303.59,301.96,146.15,302.52,on,off,-5.48
0:05:51,44.187866,-93.657036,3018.37,0/0/2000,17:46:8,fix,6,-9,27,303.65,301.90,146.15,302.52,on,off,-5.35
0:05:54,44.187687,-93.656830,3031.50,0/0/2000,17:46:11,fix,1,-11,27,303.65,301.90,146.15,302.52,on,off,-5.48
0:05:57,44.187450,-93.656555,3051.18,0/0/2000,17:46:15,fix,6,-11,26,303.65,301.65,146.15,302.52,on,off,-5.48
0:06:01,44.187271,-93.656334,3067.59,0/0/2000,17:46:18,fix,8,-10,27,303.65,301.52,146.15,302.52,on,off,-4.85
0:06:04,44.187046,-93.656052,3090.55,0/0/2000,17:46:22,fix,10,-10,25,303.65,301.77,146.15,302.59,on,off,-5.61
0:06:07,44.186878,-93.655838,3103.67,0/0/2000,17:46:25,fix,6,-10,28,303.65,302.21,146.15,302.59,on,off,-5.61
0:06:11,44.186714,-93.655632,3120.08,0/0/2000,17:46:28,fix,7,-10,26,303.65,302.52,146.15,302.59,on,off,-5.73
0:06:14,44.186493,-93.655334,3139.76,0/0/2000,17:46:32,fix,7,-9,27,303.65,302.65,146.15,302.59,on,off,-5.61
0:06:18,44.186337,-93.655128,3159.45,0/0/2000,17:46:35,fix,6,-10,27,303.71,302.46,146.15,302.59,on,off,-5.48
0:06:21,44.186115,-93.654823,3179.13,0/0/2000,17:46:39,fix,8,-9,26,303.71,302.65,146.15,302.59,on,off,-5.61
0:06:24,44.185959,-93.654602,3192.26,0/0/2000,17:46:42,fix,2,-11,27,303.71,302.71,146.15,302.59,on,off,-5.61
0:06:28,44.185787,-93.654373,3205.38,0/0/2000,17:46:45,fix,5,-10,26,303.71,302.71,146.15,302.59,on,off,-5.35
0:06:31,44.185570,-93.654068,3218.50,0/0/2000,17:46:49,fix,6,-11,27,303.71,302.52,146.15,302.59,on,off,-5.61
0:06:35,44.185398,-93.653831,3231.63,0/0/2000,17:46:52,fix,4,-10,27,303.71,302.59,146.15,302.65,on,off,-5.48
0:06:38,44.185242,-93.653603,3244.75,0/0/2000,17:46:55,fix,7,-10,26,303.77,302.59,146.15,302.65,on,off,-5.61
0:06:41,44.185024,-93.653290,3257.87,0/0/2000,17:46:59,fix,4,-11,28,303.71,302.46,146.15,302.65,on,off,-5.35
0:06:45,44.184879,-93.653061,3267.72,0/0/2000,17:47:2,fix,0,-11,27,303.71,302.34,146.15,302.65,on,off,-5.48
0:06:48,44.184715,-93.652809,3280.84,0/0/2000,17:47:5,fix,0,-12,28,303.71,302.15,146.15,302.65,on,off,-5.61
0:06:51,44.184532,-93.652519,3290.68,0/0/2000,17:47:9,fix,-2,-11,27,303.71,301.90,146.15,302.65,on,off,-5.61
0:06:55,44.184387,-93.652283,3300.52,0/0/2000,17:47:12,fix,2,-10,26,303.77,301.90,146.15,302.71,on,off,-5.61
0:06:58,44.184196,-93.652008,3313.65,0/0/2000,17:47:16,fix,7,-10,27,303.77,301.90,146.15,302.71,on,off,-5.61
0:07:02,44.184052,-93.651802,3323.49,0/0/2000,17:47:19,fix,4,-10,26,303.71,302.02,146.15,302.71,on,off,-5.35
0:07:05,44.183899,-93.651596,3333.33,0/0/2000,17:47:22,fix,1,-11,28,303.77,302.15,146.15,302.71,on,off,-5.61
0:07:08,44.183693,-93.651306,3349.74,0/0/2000,17:47:26,fix,6,-10,26,303.77,302.52,146.15,302.71,on,off,-5.48
0:07:12,44.183525,-93.651070,3359.58,0/0/2000,17:47:29,fix,2,-12,28,303.77,302.46,146.15,302.71,on,off,-5.61
0:07:15,44.183361,-93.650841,3369.42,0/0/2000,17:47:32,fix,6,-10,26,303.77,302.34,146.15,302.71,on,off,-4.97
0:07:18,44.183147,-93.650520,3382.55,0/0/2000,17:47:36,fix,2,-10,27,303.77,302.27,146.15,302.71,on,off,-5.48
0:07:22,44.182987,-93.650291,3392.39,0/0/2000,17:47:39,fix,4,-10,26,303.77,302.21,146.15,302.71,on,off,-5.48
0:07:25,44.182766,-93.649963,3412.07,0/0/2000,17:47:43,fix,3,-10,27,303.77,302.21,146.15,302.77,on,off,-5.61
0:07:28,44.182610,-93.649750,3425.20,0/0/2000,17:47:46,fix,0,-11,27,303.77,302.09,146.15,302.77,on,off,-5.35
0:07:32,44.182446,-93.649521,3438.32,0/0/2000,17:47:49,fix,5,-10,26,303.77,302.09,146.15,302.77,on,off,-5.61
0:07:35,44.182228,-93.649223,3458.01,0/0/2000,17:47:53,fix,6,-10,27,303.77,302.15,146.15,302.77,on,off,-5.61
0:07:39,44.182079,-93.648987,3474.41,0/0/2000,17:47:56,fix,3,-10,27,303.77,302.34,146.15,302.77,on,off,-5.48
0:07:42,44.181915,-93.648766,3487.53,0/0/2000,17:47:59,fix,8,-11,27,303.77,302.65,146.15,302.77,on,off,-5.48
0:07:45,44.181709,-93.648460,3503.94,0/0/2000,17:48:3,fix,2,-11,26,303.77,302.77,146.15,302.77,on,off,-5.61
0:07:49,44.181530,-93.648239,3520.34,0/0/2000,17:48:6,fix,3,-10,27,303.77,302.65,146.15,302.77,on,off,-5.10
0:07:52,44.181324,-93.647957,3543.31,0/0/2000,17:48:10,fix,3,-11,27,303.77,302.52,146.15,302.77,on,off,-5.48
0:07:55,44.181160,-93.647751,3559.71,0/0/2000,17:48:13,fix,6,-10,27,303.77,302.59,146.15,302.77,on,off,-5.61
0:07:59,44.181000,-93.647545,3569.55,0/0/2000,17:48:16,fix,3,-11,26,303.77,302.59,146.15,302.77,on,off,-5.61
0:08:02,44.180798,-93.647270,3585.96,0/0/2000,17:48:20,fix,1,-11,28,303.84,302.84,146.15,302.84,on,off,-5.35
0:08:06,44.180634,-93.647079,3602.36,0/0/2000,17:48:23,fix,5,-10,27,303.77,303.02,146.15,302.84,on,off,-4.97
0:08:09,44.180462,-93.646851,3615.49,0/0/2000,17:48:26,fix,2,-10,26,303.84,302.90,146.15,302.84,on,off,-5.61
0:08:12,44.180256,-93.646538,3635.17,0/0/2000,17:48:30,fix,2,-10,27,303.84,302.71,146.15,302.77,on,off,-5.35
0:08:16,44.180096,-93.646294,3648.29,0/0/2000,17:48:33,fix,6,-10,26,303.84,302.59,146.15,302.84,on,off,-5.61
0:08:19,44.179905,-93.645996,3667.98,0/0/2000,17:48:37,fix,3,-11,27,303.84,302.46,146.15,302.84,on,off,-5.61
0:08:22,44.179752,-93.645775,3684.38,0/0/2000,17:48:40,fix,6,-10,26,303.84,302.40,146.15,302.84,on,off,-5.61
0:08:26,44.179596,-93.645584,3700.79,0/0/2000,17:48:43,fix,5,-10,27,303.84,302.34,146.15,302.84,on,off,-5.48
0:08:29,44.179390,-93.645309,3720.47,0/0/2000,17:48:47,fix,5,-11,26,303.84,302.27,146.15,302.84,on,off,-5.48
0:08:33,44.179226,-93.645081,3736.88,0/0/2000,17:48:50,fix,7,-10,27,303.90,302.15,146.15,302.84,on,off,-5.48
0:08:36,44.179073,-93.644859,3750.00,0/0/2000,17:48:53,fix,6,-11,27,303.90,302.15,146.15,302.90,on,off,-5.48
0:08:39,44.178867,-93.644547,3766.40,0/0/2000,17:48:57,fix,6,-11,26,303.90,302.09,146.15,302.84,on,off,-5.10
0:08:43,44.178722,-93.644325,3779.53,0/0/2000,17:49:0,fix,2,-11,27,303.90,302.27,146.15,302.90,on,off,-5.48
0:08:46,44.178505,-93.643997,3802.49,0/0/2000,17:49:4,fix,5,-11,26,303.90,301.71,146.15,302.90,on,off,-5.48
0:08:49,44.178360,-93.643753,3815.62,0/0/2000,17:49:7,fix,6,-11,26,303.90,301.71,146.15,302.90,on,off,-5.48
0:08:53,44.178196,-93.643486,3825.46,0/0/2000,17:49:10,fix,3,-10,26,303.90,301.15,146.15,302.84,on,off,-5.61
0:08:56,44.177990,-93.643166,3841.86,0/0/2000,17:49:14,fix,4,-11,27,303.90,301.34,146.15,302.90,on,off,-5.35
0:09:00,44.177830,-93.642883,3854.99,0/0/2000,17:49:17,fix,6,-10,26,303.90,300.90,146.15,302.90,on,off,-5.61
0:09:03,44.177689,-93.642639,3868.11,0/0/2000,17:49:20,fix,1,-11,27,303.90,301.09,146.15,302.90,on,off,-5.35
0:09:06,44.177479,-93.642288,3887.80,0/0/2000,17:49:24,fix,7,-10,26,303.90,301.34,146.15,302.90,on,off,-5.61
0:09:10,44.177330,-93.642044,3900.92,0/0/2000,17:49:27,fix,2,-11,28,303.90,301.46,146.15,302.90,on,off,-5.35
0:09:13,44.177116,-93.641747,3920.60,0/0/2000,17:49:31,fix,2,-10,26,303.90,301.71,146.15,302.90,on,off,-5.35
0:09:16,44.176960,-93.641541,3930.45,0/0/2000,17:49:34,fix,3,-10,27,303.90,301.96,146.15,302.90,on,off,-5.61
0:09:20,44.176815,-93.641327,3940.29,0/0/2000,17:49:37,fix,4,-10,26,303.90,301.96,146.15,302.90,on,off,-5.61
0:09:23,44.176609,-93.641045,3953.41,0/0/2000,17:49:41,fix,4,-10,26,303.90,301.96,146.15,302.90,on,off,-5.61
0:09:27,44.176453,-93.640823,3963.25,0/0/2000,17:49:44,fix,2,-10,27,303.90,301.90,146.15,302.90,on,off,-5.48
0:09:30,44.176308,-93.640602,3973.10,0/0/2000,17:49:47,fix,6,-10,26,303.90,301.84,146.15,302.90,on,off,-5.48
0:09:33,44.176098,-93.640312,3986.22,0/0/2000,17:49:51,fix,3,-11,26,303.96,301.77,146.15,302.90,on,off,-5.48
0:09:37,44.175938,-93.640083,3999.34,0/0/2000,17:49:54,fix,5,-11,27,303.96,301.84,146.15,302.90,on,off,-5.61
0:09:40,44.175766,-93.639854,4012.47,0/0/2000,17:49:57,fix,4,-10,26,303.96,301.84,146.15,302.90,on,off,-5.61
0:09:43,44.175552,-93.639542,4028.87,0/0/2000,17:50:1,fix,1,-11,27,303.96,301.90,146.15,302.90,on,off,-5.35
0:09:47,44.175385,-93.639313,4041.99,0/0/2000,17:50:4,fix,0,-10,27,303.96,302.21,146.15,302.90,on,off,-5.61
0:09:50,44.175182,-93.639008,4061.68,0/0/2000,17:50:8,fix,3,-11,26,303.96,302.27,146.15,302.90,on,off,-5.35
0:09:54,44.175034,-93.638779,4068.24,0/0/2000,17:50:11,fix,3,-10,27,303.96,301.96,146.15,302.96,on,off,-5.48
0:09:57,44.174885,-93.638550,4081.36,0/0/2000,17:50:14,fix,3,-11,26,303.96,301.90,146.15,302.96,on,off,-5.48
0:10:00,44.174664,-93.638252,4094.49,0/0/2000,17:50:18,fix,8,-10,25,303.96,301.65,146.15,302.96,on,off,-5.61
0:10:04,44.174511,-93.638023,4107.61,0/0/2000,17:50:21,fix,3,-10,26,303.96,301.84,146.15,302.96,on,off,-5.35
0:10:07,44.174355,-93.637802,4120.73,0/0/2000,17:50:24,fix,6,-10,27,303.96,302.02,146.15,302.90,on,off,-5.61
0:10:10,44.174149,-93.637482,4137.14,0/0/2000,17:50:28,fix,0,-11,27,303.96,302.15,146.15,302.96,on,off,-5.35
0:10:14,44.173977,-93.637268,4153.54,0/0/2000,17:50:31,fix,2,-10,26,303.96,302.46,146.15,302.96,on,off,-5.61
0:10:17,44.173767,-93.636932,4173.23,0/0/2000,17:50:35,fix,-1,-11,27,303.96,302.40,146.15,302.96,on,off,-5.48
0:10:21,44.173599,-93.636703,4186.35,0/0/2000,17:50:38,fix,3,-10,27,303.96,302.34,146.15,302.96,on,off,-5.48
0:10:24,44.173454,-93.636444,4196.19,0/0/2000,17:50:41,fix,8,-10,28,303.96,301.96,146.15,302.96,on,off,-5.48
0:10:27,44.173260,-93.636139,4209.32,0/0/2000,17:50:45,fix,2,-11,26,303.96,301.52,146.15,302.96,on,off,-5.48
0:10:31,44.173126,-93.635887,4219.16,0/0/2000,17:50:48,fix,6,-11,27,303.96,301.40,146.15,302.96,on,off,-5.61
0:10:34,44.172981,-93.635681,4229.00,0/0/2000,17:50:51,fix,0,-11,27,304.02,300.77,146.15,302.96,on,off,-5.61
0:10:37,44.172791,-93.635361,4245.41,0/0/2000,17:50:55,fix,2,-11,27,303.96,301.02,146.15,302.96,on,off,-5.35
0:10:41,44.172642,-93.635155,4258.53,0/0/2000,17:50:58,fix,3,-10,26,303.96,301.21,146.15,302.96,on,off,-5.48
0:10:44,44.172443,-93.634819,4268.37,0/0/2000,17:51:2,fix,6,-11,27,304.02,301.27,146.15,302.96,on,off,-5.61
0:10:48,44.172295,-93.634605,4278.22,0/0/2000,17:51:5,fix,2,-10,27,304.02,301.34,146.15,302.96,on,off,-5.61
0:10:51,44.172131,-93.634384,4288.06,0/0/2000,17:51:8,fix,4,-10,27,304.02,301.40,146.15,302.96,on,off,-5.61
0:10:54,44.171921,-93.634094,4301.18,0/0/2000,17:51:12,fix,4,-11,27,304.02,301.59,146.15,302.96,on,off,-5.61
0:10:58,44.171764,-93.633865,4307.74,0/0/2000,17:51:15,fix,4,-11,27,304.02,301.96,146.15,302.96,on,off,-4.97
0:11:01,44.171597,-93.633644,4317.59,0/0/2000,17:51:18,fix,3,-10,27,304.02,302.27,146.15,302.96,on,off,-5.61
