OPC-N2 FirmwareVer=OPC-018.2..............................BD
OPC-N2 176580907                                            
Config info:
GSC,1.000
LaserDAC,210
FanDAC,255
ToFtoSFRfactor,98
BinNo,Bin0,Bin1,Bin2,Bin3,Bin4,Bin5,Bin6,Bin7,Bin8,Bin9,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15
Boundary(upper),17,27,41,60,79,123,234,388,575,909,1294,1866,2475,3092,3685,4095
ParticleVolume(um3),0.051,0.151,0.401,0.894,1.646,3.209,8.530,22.449,47.713,99.541,199.532,381.703,696.910,1150.347,1767.146,2460.612
ParticleDensity(g/ml),1.050,1.050,1.050,1.050,1.050,1.050,1.050,1.050,1.050,1.050,1.050,1.050,1.050,1.050,1.050,1.050
SampleVolumeWeighting,4.500,3.000,2.000,0.500,0.300,0.250,0.250,0.250,0.350,0.450,0.500,0.800,1.000,1.000,1.000,1.000
DataRequestInterval(s),1.398
MaxDataArraysPerFile,61798
Data:
Bin0,Bin1,Bin2,Bin3,Bin4,Bin5,Bin6,Bin7,Bin8,Bin9,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15,MToFBin1(us/3),MToFBin3,MToFBin5,MToFBin7,SFR(ml/s),SamplingPeriod(s),PM1(ug/m3),PM2.5,PM10
35,6,3,2,0,0,0,0,0,0,0,0,0,0,0,0,21,26,0,0,4.051,1.387,2.170,2.567,2.576
29,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,18,125,0,0,4.101,1.387,1.776,2.183,2.192
23,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22,25,0,0,4.117,1.387,1.164,1.278,1.281
37,8,2,0,0,1,0,1,0,0,0,0,0,0,0,0,25,0,47,61,4.092,1.387,2.241,2.791,3.569
31,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,27,23,0,0,4.026,1.382,2.039,2.302,2.306
17,6,0,1,0,1,0,0,0,0,0,0,0,0,0,0,25,27,27,0,4.016,1.387,1.166,1.416,1.451
28,8,2,2,0,0,0,1,0,1,0,0,0,0,0,0,22,137,0,55,4.063,1.387,1.932,2.619,9.748
37,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,4.117,1.387,2.179,2.517,2.522
40,6,3,0,2,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,4.161,1.387,2.290,2.709,2.728
30,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,20,25,0,0,4.219,1.387,1.778,2.047,2.052
32,3,2,3,0,1,0,1,1,0,0,0,0,0,0,0,21,28,43,33,4.239,1.387,1.709,2.514,5.644
21,8,3,0,2,0,1,0,0,0,0,0,0,0,0,0,22,0,0,0,4.263,1.381,1.637,2.218,2.419
28,7,2,2,0,0,0,0,0,0,0,0,0,0,0,0,19,26,0,0,4.342,1.387,1.741,2.061,2.068
40,4,3,0,0,0,1,0,0,0,0,0,0,0,0,0,26,0,0,0,4.301,1.387,2.059,2.484,2.666
29,8,4,1,0,1,0,1,0,0,0,0,0,0,0,0,25,25,73,63,4.252,1.387,2.032,2.714,3.467
38,9,4,0,0,1,0,1,0,0,0,0,0,0,0,0,20,0,27,49,4.327,1.387,2.385,3.029,3.767
28,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,24,26,0,0,4.300,1.387,1.597,1.808,1.813
34,9,2,1,1,0,0,0,0,0,0,0,0,0,0,0,18,21,0,0,4.421,1.387,2.054,2.409,2.422
37,4,5,2,0,2,0,0,0,0,0,0,0,0,0,0,29,46,39,0,4.338,1.382,2.159,2.810,2.879
34,10,3,0,0,0,1,1,0,0,0,0,0,0,0,0,21,0,0,63,4.382,1.387,2.183,2.841,3.715
27,6,3,0,0,1,0,0,0,0,0,0,0,0,0,0,29,0,45,0,4.267,1.387,1.706,2.073,2.106
24,6,1,0,0,1,0,0,0,1,0,0,0,0,0,0,24,0,31,0,4.249,1.387,1.433,1.820,7.943
31,6,4,1,0,0,0,0,0,0,0,0,0,0,0,0,22,25,0,0,4.267,1.387,1.960,2.340,2.346
34,3,3,5,0,1,0,0,1,0,0,0,0,0,0,0,22,29,37,0,4.276,1.387,1.903,2.675,5.071
33,4,0,0,2,0,0,2,0,0,0,0,0,0,0,0,34,0,0,35,4.150,1.387,1.630,2.219,3.703
30,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,19,0,31,0,4.248,1.382,1.809,2.092,2.124
19,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,26,0,0,45,4.192,1.387,1.313,1.662,2.390
30,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,4.199,1.387,1.844,2.122,2.125
34,7,3,0,1,1,0,0,0,0,0,0,0,0,0,0,23,0,35,0,4.205,1.387,2.091,2.545,2.587
43,7,4,0,1,1,0,0,0,0,0,0,0,0,0,0,25,0,31,0,4.173,1.387,2.549,3.075,3.118
33,4,2,1,1,1,0,2,0,0,0,0,0,0,0,0,19,23,27,32,4.224,1.387,1.786,2.562,4.047
30,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,25,25,0,0,4.190,1.387,1.693,1.862,1.865
31,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,19,128,0,0,4.262,1.353,1.870,2.195,2.202
25,6,4,1,1,0,0,0,0,0,0,0,0,0,0,0,23,33,0,0,4.262,1.387,1.742,2.177,2.192
33,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,4.313,1.387,1.911,2.185,2.188
30,10,0,0,2,0,1,0,0,0,0,1,0,0,0,0,21,0,0,0,4.361,1.387,1.829,2.296,27.724
31,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,4.213,1.387,2.147,2.474,2.477
33,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,25,26,0,0,4.207,1.387,1.605,1.929,1.944
31,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,4.321,1.387,2.013,2.276,2.278
50,5,4,1,1,0,0,0,0,0,0,0,0,0,0,0,23,35,0,0,4.316,1.382,2.628,3.076,3.090
29,6,2,0,0,1,0,0,0,1,0,0,0,0,0,0,24,0,43,0,4.294,1.387,1.692,2.138,8.197
33,4,4,1,0,1,0,0,0,0,0,0,0,0,0,0,26,27,33,0,4.257,1.387,1.918,2.374,2.410
15,9,2,7,0,0,0,0,0,0,0,0,0,0,0,0,25,122,0,0,4.210,1.387,1.545,2.130,2.151
30,8,1,2,0,1,0,0,0,0,0,0,0,0,0,0,25,29,41,0,4.174,1.387,1.886,2.273,2.310
22,8,3,0,1,0,0,0,0,1,0,0,0,0,0,0,23,0,0,0,4.184,1.387,1.683,2.178,8.377
34,7,2,4,1,1,0,0,0,0,0,0,0,0,0,0,22,32,25,0,4.210,1.387,2.108,2.702,2.753
27,10,3,2,0,0,0,0,0,0,0,0,0,0,0,0,21,134,0,0,4.270,1.382,2.020,2.437,2.445
37,4,1,3,1,0,1,0,0,0,0,0,0,0,0,0,22,28,0,0,4.281,1.387,1.880,2.398,2.595
33,15,2,1,0,0,0,1,0,0,0,0,0,0,0,0,23,37,0,35,4.277,1.387,2.470,3.028,3.745
32,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,32,0,0,43,4.107,1.387,1.868,2.239,2.982
26,11,3,1,0,0,0,0,0,0,0,0,0,0,0,0,24,25,0,0,4.103,1.387,2.096,2.490,2.496
32,5,3,3,0,1,2,0,0,0,0,0,0,0,0,0,18,28,25,0,4.182,1.387,1.957,2.815,3.224
26,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,4.192,1.387,1.824,2.123,2.126
27,3,1,0,0,0,1,0,0,1,0,0,0,0,0,0,24,0,0,0,4.186,1.383,1.369,1.804,8.194
29,5,6,0,2,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,4.248,1.387,1.990,2.546,2.567
21,9,1,2,0,1,0,0,0,0,0,0,0,0,0,0,23,22,37,0,4.250,1.387,1.566,1.948,1.984
37,7,1,2,1,0,0,0,0,0,0,0,0,0,0,0,22,23,0,0,4.270,1.387,2.055,2.395,2.409
30,14,3,2,0,1,0,0,0,1,0,0,0,0,0,0,22,26,53,0,4.304,1.387,2.386,3.078,9.131
37,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,4.232,1.387,1.859,1.973,1.973
30,5,2,0,2,0,0,0,1,0,0,0,0,0,0,0,22,0,0,0,4.249,1.388,1.703,2.226,4.609
32,2,1,2,0,0,0,0,0,1,0,0,0,0,0,0,21,23,0,0,4.261,1.382,1.522,1.872,7.974
32,5,4,1,0,0,0,0,0,1,0,0,0,0,0,0,20,23,0,0,4.304,1.387,1.916,2.416,8.437
27,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,21,0,0,4.345,1.387,1.387,1.523,1.526
29,4,4,0,0,0,0,0,0,1,0,0,0,0,0,0,17,0,0,0,4.413,1.387,1.666,2.093,7.962
31,4,4,2,0,1,0,0,0,0,0,0,0,0,0,0,19,119,31,0,4.453,1.387,1.783,2.263,2.300
17,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,30,0,0,53,4.401,1.387,1.010,1.392,2.087
43,4,0,1,1,1,0,0,0,0,0,0,0,0,0,0,31,25,31,0,4.296,1.387,1.980,2.280,2.320
35,8,4,3,0,0,1,0,0,0,0,0,0,0,0,0,22,33,0,0,4.314,1.382,2.286,2.954,3.145
38,6,1,0,1,0,1,0,1,0,0,0,0,0,0,0,20,0,0,0,4.361,1.387,1.940,2.518,5.008
32,7,5,1,0,0,1,0,0,0,0,0,0,0,0,0,26,29,0,0,4.291,1.387,2.138,2.752,2.939
34,9,2,0,2,2,0,0,0,0,0,0,0,0,0,0,23,0,29,0,4.287,1.387,2.126,2.697,2.774
27,11,1,1,0,1,0,0,0,0,0,0,0,0,0,0,20,45,39,0,4.372,1.387,1.856,2.210,2.243
30,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,4.408,1.387,1.613,1.812,1.814
43,5,4,2,1,0,0,0,0,1,0,0,0,0,0,0,23,140,0,0,4.397,1.387,2.330,2.939,8.842
35,4,2,1,0,0,1,0,0,0,0,0,0,0,0,0,24,29,0,0,4.376,1.382,1.785,2.191,2.373
28,8,1,2,0,1,0,0,0,0,0,0,0,0,0,0,21,24,29,0,4.408,1.387,1.710,2.074,2.109
32,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,54,236,0,0,4.408,1.387,1.792,2.095,2.100
38,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,24,21,0,0,4.363,1.387,2.141,2.390,2.394
33,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,20,23,0,0,4.378,1.387,1.662,1.993,2.006
26,6,1,2,1,1,0,0,0,0,0,0,0,0,0,0,19,51,43,0,4.439,1.387,1.509,1.905,1.947
32,6,3,1,0,1,0,0,0,0,0,0,0,0,0,0,29,21,45,0,4.316,1.387,1.905,2.321,2.356
34,8,1,3,0,0,1,0,0,0,0,0,0,0,0,0,26,102,0,0,4.244,1.383,2.038,2.546,2.737
25,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,18,36,0,0,4.303,1.387,1.604,1.999,2.008
32,7,0,1,0,0,0,0,1,0,0,0,0,0,0,0,21,25,0,0,4.338,1.387,1.712,2.066,4.386
23,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,31,23,0,0,4.263,1.387,1.209,1.543,1.727
35,8,0,1,0,0,0,1,0,0,0,0,0,0,0,0,24,33,0,35,4.241,1.387,1.937,2.305,3.026
38,7,1,2,0,0,0,0,0,0,0,0,0,0,0,0,19,31,0,0,4.321,1.387,2.055,2.331,2.338
42,9,3,0,0,1,0,0,0,0,0,0,0,0,0,0,20,0,59,0,4.389,1.387,2.422,2.830,2.862
27,9,2,0,0,1,1,1,0,0,0,0,0,0,0,0,21,0,29,59,4.423,1.383,1.770,2.444,3.340
27,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,4.406,1.387,1.565,1.789,1.798
38,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,4.481,1.387,2.250,2.481,2.482
24,6,1,1,0,1,0,0,0,0,0,0,0,0,0,0,30,23,33,0,4.334,1.387,1.429,1.724,1.757
28,9,1,1,0,1,0,0,0,0,0,0,0,0,0,0,22,23,27,0,4.350,1.359,1.810,2.150,2.184
35,6,2,2,0,0,0,1,0,0,0,0,0,0,0,0,20,19,0,29,4.395,1.387,1.922,2.411,3.111
40,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,25,25,0,0,4.354,1.387,1.961,2.166,2.170
23,7,1,1,1,1,0,0,0,0,0,0,0,0,0,0,22,21,35,0,4.364,1.383,1.465,1.830,1.870
39,3,2,1,0,0,1,0,0,0,0,0,0,0,0,0,30,33,0,0,4.296,1.387,1.901,2.306,2.490
23,5,2,1,0,1,0,0,0,0,0,0,0,0,0,0,25,21,29,0,4.264,1.387,1.429,1.771,1.806
33,5,7,0,0,1,0,0,1,0,0,0,0,0,0,0,27,0,39,0,4.208,1.387,2.231,3.020,5.446
47,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,20,23,0,0,4.262,1.387,2.343,2.573,2.576
37,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,23,23,39,0,4.262,1.387,1.910,2.273,2.315
25,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,4.306,1.387,1.736,2.026,2.029
26,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,24,25,0,0,4.270,1.383,1.858,2.124,2.128
29,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,4.236,1.387,1.788,2.063,2.066
32,3,2,1,1,1,0,0,0,0,0,0,0,0,0,0,20,23,31,0,4.263,1.387,1.662,2.052,2.094
39,9,3,1,0,0,1,0,0,0,0,0,0,0,0,0,20,25,0,0,4.337,1.387,2.356,2.883,3.067
33,6,8,1,0,0,0,0,0,0,0,0,0,0,0,0,19,27,0,0,4.400,1.387,2.291,2.881,2.891
40,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,17,21,0,0,4.434,1.387,1.733,1.900,1.904
28,8,4,1,1,0,0,0,0,0,0,0,0,0,0,0,21,25,0,0,4.460,1.387,1.904,2.346,2.360
36,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,4.441,1.383,2.131,2.510,2.514
33,4,3,1,0,0,0,1,0,0,0,0,0,0,0,0,26,25,0,47,4.393,1.387,1.772,2.243,2.941
35,6,3,0,1,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,4.434,1.387,1.948,2.276,2.287
34,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,4.463,1.387,1.841,1.980,1.981
32,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,21,25,0,0,4.481,1.388,1.685,1.945,1.957
34,10,2,1,0,0,0,0,0,0,0,0,0,0,0,0,22,21,0,0,4.477,1.387,2.078,2.382,2.387
24,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,4.384,1.387,1.380,1.530,1.531
36,2,5,2,0,0,0,0,0,0,0,0,0,0,0,0,20,24,0,0,4.399,1.383,1.941,2.372,2.381
32,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,4.328,1.387,1.720,1.925,1.927
41,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,4.343,1.387,1.942,2.193,2.203
32,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,26,249,0,0,4.284,1.387,1.748,1.959,1.963
34,6,2,0,1,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,4.282,1.387,1.897,2.180,2.190
36,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,27,28,0,0,4.184,1.387,2.095,2.345,2.351
35,7,2,0,0,1,0,0,0,0,0,0,0,0,0,0,26,0,25,0,4.136,1.387,2.067,2.409,2.442
36,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,4.199,1.380,2.213,2.479,2.481
