Flight Time, Lat, Long, Altitude (ft), Date, Hour:Min:Sec, Fix, Accel x, Accel y, Accel z, Internal Ambient (K), External Ambient (K), Battery (K), OPC (K), OPC Heater Status, Battery Heater Status, External Pressure (PSI)
0:32:47,44.185608,-94.196907,6400.92,0/0/2000,17:15:4,fix,-2,32,-5,295.46,296.09,295.15,287.27,,64.34,
0:32:52,44.185738,-94.196724,6410.76,0/0/2000,17:15:9,fix,-2,32,-5,295.46,296.27,295.15,287.34,,64.34,
0:32:57,44.185909,-94.196526,6417.32,0/0/2000,17:15:14,fix,-2,32,-5,295.52,296.40,295.15,287.34,,64.34,
0:33:02,44.186100,-94.196335,6423.88,0/0/2000,17:15:19,fix,-2,32,-5,295.52,296.52,295.21,287.40,,64.34,
0:33:07,44.186314,-94.196106,6430.45,0/0/2000,17:15:24,fix,-2,32,-5,295.59,296.65,295.21,287.40,,64.21,
0:33:12,44.186516,-94.195869,6433.73,0/0/2000,17:15:29,fix,-2,32,-5,295.59,296.77,295.27,287.46,,64.34,
0:33:17,44.186653,-94.195641,6440.29,0/0/2000,17:15:34,fix,-2,32,-5,295.65,296.90,295.34,287.46,,64.34,
0:33:22,44.186821,-94.195427,6446.85,0/0/2000,17:15:39,fix,-2,32,-5,295.71,297.02,295.34,287.52,,64.21,
0:33:27,44.187008,-94.195206,6453.41,0/0/2000,17:15:44,fix,-2,32,-5,295.71,297.15,295.40,287.52,,62.44,
0:33:32,44.187252,-94.194969,6459.97,0/0/2000,17:15:49,fix,-2,32,-5,295.77,297.27,295.40,287.59,,63.96,
0:33:37,44.187489,-94.194733,6469.82,0/0/2000,17:15:54,fix,-2,32,-5,295.77,297.40,295.46,287.59,,63.96,
0:33:42,44.187725,-94.194466,6479.66,0/0/2000,17:15:59,fix,-2,32,-5,295.84,297.52,295.46,287.65,,64.08,
0:33:47,44.187965,-94.194214,6489.50,0/0/2000,17:16:4,fix,-2,32,-5,295.84,297.65,295.52,287.71,,63.83,
0:33:52,44.188202,-94.193954,6499.34,0/0/2000,17:16:9,fix,-2,32,-5,295.90,297.77,295.52,287.71,,63.96,
0:33:57,44.188446,-94.193695,6509.19,0/0/2000,17:16:14,fix,-2,32,-5,295.90,297.90,295.59,287.77,,64.08,
0:34:02,44.188652,-94.193451,6522.31,0/0/2000,17:16:19,fix,-2,32,-5,295.96,298.02,295.59,287.77,,64.08,
0:34:07,44.188847,-94.193214,6532.15,0/0/2000,17:16:24,fix,-2,32,-5,295.96,298.15,295.65,287.84,,63.83,
0:34:12,44.189064,-94.192955,6542.00,0/0/2000,17:16:29,fix,-2,32,-5,295.96,298.34,295.71,287.84,,63.83,
0:34:17,44.189274,-94.192688,6551.84,0/0/2000,17:16:34,fix,-2,32,-5,296.02,298.40,295.71,287.90,,63.70,
0:34:22,44.189484,-94.192406,6564.96,0/0/2000,17:16:39,fix,-2,32,-5,296.02,298.52,295.77,287.96,,63.96,
0:34:27,44.189671,-94.192123,6578.08,0/0/2000,17:16:44,fix,-2,32,-5,296.09,298.71,295.77,287.96,,63.70,
0:34:32,44.189869,-94.191856,6591.21,0/0/2000,17:16:49,fix,-2,32,-5,296.09,298.77,295.84,288.02,,61.81,
0:34:37,44.190060,-94.191589,6604.33,0/0/2000,17:16:54,fix,-2,32,-5,296.09,298.90,295.84,288.02,,63.83,
0:34:42,44.190239,-94.191330,6617.45,0/0/2000,17:16:59,fix,-2,32,-5,296.15,299.02,295.90,288.09,,63.58,
0:34:47,44.190350,-94.191086,6630.58,0/0/2000,17:17:4,fix,-2,32,-5,296.15,299.15,295.96,288.09,,62.06,
0:34:52,44.190426,-94.190819,6643.70,0/0/2000,17:17:9,fix,-2,32,-5,296.15,299.27,295.96,288.15,,61.81,
0:34:57,44.190483,-94.190544,6656.82,0/0/2000,17:17:14,fix,-2,32,-5,296.21,299.34,295.96,288.21,,63.58,
0:35:02,44.190601,-94.190269,6663.39,0/0/2000,17:17:19,fix,-2,32,-5,296.21,299.46,296.02,288.21,,63.45,
0:35:07,44.190762,-94.190010,6666.67,0/0/2000,17:17:24,fix,-2,32,-5,296.21,299.52,296.09,288.27,,63.58,
0:35:12,44.190948,-94.189766,6669.95,0/0/2000,17:17:29,fix,-2,32,-5,296.27,299.59,296.09,288.27,,63.33,
0:35:17,44.191158,-94.189522,6673.23,0/0/2000,17:17:34,fix,-2,32,-5,296.27,299.65,296.15,288.34,,63.45,
0:35:22,44.191364,-94.189285,6679.79,0/0/2000,17:17:39,fix,-2,32,-5,296.34,299.71,296.15,288.40,,63.83,
0:35:27,44.191525,-94.189041,6683.07,0/0/2000,17:17:44,fix,-2,32,-5,296.34,299.71,296.21,288.40,,63.33,
0:35:32,44.191719,-94.188820,6689.63,0/0/2000,17:17:49,fix,-2,32,-5,296.34,299.71,296.21,288.40,,63.58,
0:35:37,44.191929,-94.188591,6699.48,0/0/2000,17:17:54,fix,-2,32,-5,296.34,299.77,296.27,288.46,,63.45,
0:35:42,44.192085,-94.188354,6712.60,0/0/2000,17:17:59,fix,-2,32,-5,296.40,299.77,296.27,288.52,,63.33,
0:35:47,44.192291,-94.188118,6722.44,0/0/2000,17:18:4,fix,-2,32,-5,296.40,299.77,296.34,288.52,,63.20,
0:35:52,44.192474,-94.187866,6735.56,0/0/2000,17:18:9,fix,-2,32,-5,296.46,299.77,296.34,288.52,,63.20,
0:35:57,44.192673,-94.187607,6745.41,0/0/2000,17:18:14,fix,-2,32,-5,296.46,299.71,296.40,288.59,,63.20,
0:36:02,44.192863,-94.187340,6755.25,0/0/2000,17:18:19,fix,-2,32,-5,296.46,299.71,296.40,288.59,,63.33,
0:36:07,44.193047,-94.187050,6761.81,0/0/2000,17:18:24,fix,-2,32,-5,296.52,299.71,296.46,288.65,,63.20,
0:36:12,44.193275,-94.186790,6765.09,0/0/2000,17:18:29,fix,-2,32,-5,296.52,299.71,296.46,288.65,,63.20,
0:36:17,44.193489,-94.186531,6771.65,0/0/2000,17:18:34,fix,-2,32,-5,296.52,299.71,296.52,288.65,,63.20,
0:36:22,44.193718,-94.186279,6774.93,0/0/2000,17:18:39,fix,-2,32,-5,296.59,299.71,296.52,288.71,,63.20,
0:36:27,44.193909,-94.186020,6778.21,0/0/2000,17:18:44,fix,-2,32,-5,296.65,299.71,296.52,288.71,,63.07,
0:36:32,44.194096,-94.185745,6781.50,0/0/2000,17:18:49,fix,-3,36,-4,296.65,299.77,296.59,288.71,,62.95,
0:36:37,44.194305,-94.185493,6788.06,0/0/2000,17:18:54,fix,-4,34,-6,296.65,299.34,296.65,288.59,,63.33,
0:36:42,44.194313,-94.184921,6791.34,0/0/2000,17:18:59,fix,-1,35,-3,296.65,296.96,296.71,287.90,,63.58,
0:36:47,44.194508,-94.184708,6791.34,0/0/2000,17:19:4,fix,-1,35,-3,296.65,294.52,296.77,287.34,,63.96,
0:36:52,0.000000,0.000000,0.00,0/0/2000,00:00:00,No Fix,-2,31,-1,296.65,293.77,296.84,286.77,,64.21,
0:36:57,0.000000,0.000000,0.00,0/0/2000,00:00:00,No Fix,-5,34,-2,296.65,293.59,296.84,285.71,,64.84,
0:37:02,0.000000,0.000000,0.00,0/0/2000,00:00:00,No Fix,-7,37,-3,296.65,292.65,296.90,285.09,,65.09,
0:37:07,0.000000,0.000000,0.00,0/0/2000,00:00:00,No Fix,-2,34,-3,296.65,291.96,296.90,284.40,,65.35,
0:37:12,0.000000,0.000000,0.00,0/0/2000,00:00:00,No Fix,-4,39,1,296.65,292.71,296.90,283.46,,65.85,
0:37:17,0.000000,0.000000,0.00,0/0/2000,00:00:00,No Fix,-2,34,-5,296.59,292.59,296.96,283.09,,66.10,
0:37:22,0.000000,0.000000,0.00,0/0/2000,00:00:00,No Fix,-7,32,-2,296.59,292.21,296.96,282.84,,66.73,
0:37:27,44.195148,-94.184761,6988.19,0/0/2000,17:19:42,fix,-1,35,-2,296.59,291.71,296.96,282.46,,66.73,
0:37:32,44.195091,-94.184746,6994.75,0/0/2000,17:19:48,fix,-2,30,-2,296.52,290.77,296.96,281.96,,67.24,
0:37:37,44.195042,-94.184525,6994.75,0/0/2000,17:19:52,fix,-2,33,-1,296.52,291.15,296.96,281.59,,67.49,
0:37:42,0.000000,0.000000,0.00,0/0/2000,00:00:00,No Fix,1,36,-7,296.52,291.15,296.96,281.34,,68.00,
0:37:47,0.000000,0.000000,0.00,0/0/2000,00:00:00,No Fix,0,31,-3,296.46,290.65,296.96,281.02,,68.50,
0:37:52,0.000000,0.000000,0.00,0/0/2000,00:00:00,No Fix,2,32,-6,296.46,290.40,296.96,280.77,,68.75,
0:37:57,44.195919,-94.183533,6991.47,0/0/2000,17:20:14,fix,0,32,-2,296.40,290.40,296.96,280.46,,66.86,
0:38:02,44.195820,-94.183411,6994.75,0/0/2000,17:20:18,fix,-4,36,-2,296.40,289.77,296.96,280.21,,67.37,
0:38:07,0.000000,0.000000,0.00,0/0/2000,00:00:00,No Fix,1,31,-4,296.34,289.77,296.90,280.02,,69.89,
0:38:12,0.000000,0.000000,0.00,0/0/2000,00:00:00,No Fix,-1,37,-2,296.27,289.65,296.90,279.84,,70.27,
0:38:17,0.000000,0.000000,0.00,0/0/2000,00:00:00,No Fix,-2,39,-2,296.27,289.59,296.90,279.65,,70.77,
0:38:22,0.000000,0.000000,0.00,0/0/2000,00:00:00,No Fix,-5,35,1,296.21,289.90,296.90,279.34,,71.15,
0:38:27,0.000000,0.000000,0.00,0/0/2000,00:00:00,No Fix,-9,41,0,296.15,290.34,296.90,278.90,,71.28,
0:38:32,0.000000,0.000000,0.00,0/0/2000,00:00:00,No Fix,-7,38,-4,296.02,290.02,296.84,278.65,,71.91,
0:38:37,0.000000,0.000000,0.00,0/0/2000,00:00:00,No Fix,-7,35,-1,295.96,290.40,296.84,278.27,,72.29,
0:38:42,0.000000,0.000000,0.00,0/0/2000,00:00:00,No Fix,-8,38,0,295.90,290.96,296.77,277.96,,72.67,
0:38:47,0.000000,0.000000,0.00,0/0/2000,00:00:00,No Fix,-5,41,0,295.77,291.34,296.71,277.71,,73.17,
0:38:52,0.000000,0.000000,0.00,0/0/2000,00:00:00,No Fix,-5,39,-1,295.71,291.52,296.65,277.40,,73.43,
0:38:57,0.000000,0.000000,0.00,0/0/2000,00:00:00,No Fix,-8,42,-1,295.59,291.84,296.59,277.27,,73.93,
0:39:02,0.000000,0.000000,0.00,0/0/2000,00:00:00,No Fix,-8,42,-1,295.52,291.96,296.59,277.09,,74.31,
0:39:07,44.197803,-94.182320,7014.44,0/0/2000,17:21:23,fix,-6,34,-1,295.40,291.71,296.52,277.02,,74.81,
0:39:12,0.000000,0.000000,0.00,0/0/2000,00:00:00,No Fix,-6,39,-2,295.34,291.84,296.46,276.96,,72.79,
0:39:17,0.000000,0.000000,0.00,0/0/2000,00:00:00,No Fix,-6,34,-1,295.21,292.09,296.46,276.84,,75.82,
0:39:22,0.000000,0.000000,0.00,0/0/2000,00:00:00,No Fix,-6,38,-3,295.09,292.02,296.34,276.84,,75.95,
0:39:27,0.000000,0.000000,0.00,0/0/2000,00:00:00,No Fix,-6,38,-1,295.02,292.15,296.34,276.77,,76.58,
0:39:32,0.000000,0.000000,0.00,0/0/2000,00:00:00,No Fix,-5,32,-3,294.90,292.15,296.27,276.77,,76.96,
0:39:37,0.000000,0.000000,0.00,0/0/2000,00:00:00,No Fix,-7,38,-2,294.77,292.21,296.21,276.71,,77.21,
0:39:42,0.000000,0.000000,0.00,0/0/2000,00:00:00,No Fix,-8,41,-1,294.71,292.40,296.15,276.71,,77.59,
0:39:47,44.199169,-94.182564,7116.14,0/0/2000,17:22:3,fix,-3,34,-2,294.59,291.71,296.09,276.77,,77.97,
0:39:52,44.198845,-94.182472,7168.63,0/0/2000,17:22:8,fix,-3,35,-1,294.46,291.40,296.09,276.90,,78.48,
0:39:57,0.000000,0.000000,0.00,0/0/2000,00:00:00,No Fix,-6,41,1,294.40,291.27,296.02,276.96,,78.85,
0:40:02,44.198948,-94.182648,7234.25,0/0/2000,17:22:18,fix,-5,35,0,294.34,291.21,295.96,277.09,,79.36,
0:40:07,44.199100,-94.182854,7253.94,0/0/2000,17:22:23,fix,-6,38,-1,294.21,290.96,295.84,277.15,,79.61,
0:40:12,44.199341,-94.182785,7247.38,0/0/2000,17:22:28,fix,-7,37,-3,294.09,290.27,295.84,277.27,,80.12,
0:40:17,44.199352,-94.182915,7247.38,0/0/2000,17:22:33,fix,-7,39,-3,294.02,289.90,295.77,277.40,,77.84,
0:40:22,44.199409,-94.182846,7240.81,0/0/2000,17:22:38,fix,-5,36,-1,293.96,290.27,295.71,277.46,,81.00,
0:40:27,0.000000,0.000000,0.00,0/0/2000,00:00:00,No Fix,-5,39,-2,293.84,290.77,295.71,277.52,,81.38,
0:40:32,0.000000,0.000000,0.00,0/0/2000,00:00:00,No Fix,-5,39,-2,293.77,290.52,295.65,277.59,,81.63,
0:40:37,0.000000,0.000000,0.00,0/0/2000,00:00:00,No Fix,-1,40,-3,293.71,290.21,295.59,277.65,,82.01,
0:40:42,0.000000,0.000000,0.00,0/0/2000,00:00:00,No Fix,-3,30,-2,293.65,290.15,295.59,277.77,,82.51,
0:40:47,0.000000,0.000000,0.00,0/0/2000,00:00:00,No Fix,-5,43,1,293.59,289.96,295.59,277.90,,82.89,
0:40:52,44.199791,-94.183075,7155.51,0/0/2000,17:23:8,fix,-6,35,1,293.52,289.90,295.52,278.02,,83.15,
0:40:57,44.200195,-94.183105,7135.83,0/0/2000,17:23:13,fix,-9,37,0,293.40,289.46,295.52,278.09,,83.78,
0:41:02,44.200359,-94.183174,7116.14,0/0/2000,17:23:18,fix,-5,34,-3,293.34,289.21,295.52,278.21,,84.16,
0:41:07,0.000000,0.000000,0.00,0/0/2000,00:00:00,No Fix,-1,35,-3,293.27,288.90,295.46,278.34,,84.53,
0:41:12,44.200584,-94.183319,7060.37,0/0/2000,17:23:28,fix,1,34,-3,293.27,288.90,295.46,278.40,,85.04,
0:41:17,0.000000,0.000000,0.00,0/0/2000,00:00:00,No Fix,0,38,-3,293.21,288.96,295.40,278.52,,85.42,
0:41:22,0.000000,0.000000,0.00,0/0/2000,00:00:00,No Fix,-5,34,0,293.15,288.96,295.40,278.59,,84.53,
0:41:27,0.000000,0.000000,0.00,0/0/2000,00:00:00,No Fix,-7,36,-1,293.09,288.96,295.40,278.71,,86.05,
0:41:32,44.200974,-94.183357,6965.22,0/0/2000,17:23:48,fix,-9,36,0,293.09,288.96,295.40,278.77,,86.43,
0:41:37,44.201218,-94.183388,6935.70,0/0/2000,17:23:53,fix,-5,33,-4,293.02,288.77,295.40,278.90,,86.81,
0:41:42,0.000000,0.000000,0.00,0/0/2000,00:00:00,No Fix,-5,30,-3,292.96,288.65,295.34,278.96,,87.31,
0:41:47,0.000000,0.000000,0.00,0/0/2000,00:00:00,No Fix,-5,43,0,292.90,288.59,295.34,279.09,,87.82,
0:41:52,0.000000,0.000000,0.00,0/0/2000,00:00:00,No Fix,-6,32,-3,292.90,289.21,295.27,279.15,,88.20,
0:41:57,44.201599,-94.183289,6876.64,0/0/2000,17:24:13,fix,-5,37,0,292.77,289.59,295.27,279.21,,88.57,
0:42:02,44.201820,-94.183128,6863.52,0/0/2000,17:24:18,fix,-8,40,-4,292.77,289.65,295.27,279.27,,88.83,
0:42:07,0.000000,0.000000,0.00,0/0/2000,00:00:00,No Fix,-5,36,-2,292.71,290.02,295.21,279.34,,89.21,
0:42:12,0.000000,0.000000,0.00,0/0/2000,00:00:00,No Fix,-6,33,-3,292.65,289.84,295.21,279.40,,89.96,
0:42:17,44.202496,-94.182877,6827.43,0/0/2000,17:24:33,fix,-4,35,-1,292.59,289.96,295.15,279.46,,90.22,
0:42:22,0.000000,0.000000,0.00,0/0/2000,00:00:00,No Fix,-7,35,-3,292.52,289.84,295.15,279.52,,90.47,
0:42:27,44.202549,-94.182808,6791.34,0/0/2000,17:24:43,fix,-9,44,1,292.52,290.15,295.15,279.59,,88.32,
0:42:32,0.000000,0.000000,0.00,0/0/2000,00:00:00,No Fix,-5,39,1,292.46,290.40,295.09,279.71,,91.60,
0:42:37,0.000000,0.000000,0.00,0/0/2000,00:00:00,No Fix,-4,39,0,292.34,290.52,295.02,279.77,,91.98,
0:42:42,44.202862,-94.182625,6768.37,0/0/2000,17:24:58,fix,-8,39,-2,292.34,290.46,295.02,279.84,,92.49,
0:42:47,44.202995,-94.182480,6755.25,0/0/2000,17:25:3,fix,-9,38,-3,292.34,290.27,295.02,279.96,,92.87,
0:42:52,44.203033,-94.182182,6748.69,0/0/2000,17:25:8,fix,-3,42,0,292.27,290.27,295.02,280.02,,93.37,
0:42:57,0.000000,0.000000,0.00,0/0/2000,00:00:00,No Fix,-6,30,-3,292.21,289.96,294.96,280.09,,93.88,
0:43:02,0.000000,0.000000,0.00,0/0/2000,00:00:00,No Fix,-8,38,-2,292.21,289.65,294.96,280.15,,94.13,
0:43:07,0.000000,0.000000,0.00,0/0/2000,00:00:00,No Fix,-8,37,-4,292.21,288.96,294.96,280.15,,94.63,
0:43:12,0.000000,0.000000,0.00,0/0/2000,00:00:00,No Fix,-3,33,-2,292.21,288.71,294.96,280.09,,95.01,
0:43:17,44.203304,-94.181267,6725.72,0/0/2000,17:25:33,fix,-1,35,-3,292.21,288.52,294.96,280.09,,95.64,
0:43:22,0.000000,0.000000,0.00,0/0/2000,00:00:00,No Fix,1,39,-2,292.15,288.27,294.96,280.09,,95.77,
0:43:27,44.203995,-94.180931,6712.60,0/0/2000,17:25:43,fix,0,38,-4,292.15,288.34,294.96,280.02,,96.28,
0:43:32,0.000000,0.000000,0.00,0/0/2000,00:00:00,No Fix,-2,32,2,292.21,288.34,294.96,280.02,,99.81,
0:43:37,0.000000,0.000000,0.00,0/0/2000,00:00:00,No Fix,-8,35,1,292.15,288.34,294.96,279.96,,97.29,
0:43:42,44.204021,-94.182625,6617.45,0/0/2000,17:25:58,fix,-8,39,1,292.15,288.21,295.02,279.96,,97.66,
0:43:47,0.000000,0.000000,0.00,0/0/2000,00:00:00,No Fix,-6,34,-5,292.15,288.15,294.96,279.96,,98.17,
0:43:52,0.000000,0.000000,0.00,0/0/2000,00:00:00,No Fix,-5,34,-4,292.15,288.02,294.96,279.96,,98.67,
0:43:57,44.203831,-94.182999,6581.37,0/0/2000,17:26:13,fix,-6,31,-3,292.15,287.65,294.96,279.96,,98.93,
0:44:02,44.203880,-94.182945,6578.08,0/0/2000,17:26:18,fix,-4,36,-1,292.15,287.59,295.02,280.02,,99.56,
0:44:07,44.203865,-94.183167,6558.40,0/0/2000,17:26:23,fix,-1,38,-3,292.15,287.59,294.96,280.09,,100.06,
0:44:12,0.000000,0.000000,0.00,0/0/2000,00:00:00,No Fix,0,42,-3,292.09,287.59,295.02,280.09,,100.57,
0:44:17,0.000000,0.000000,0.00,0/0/2000,00:00:00,No Fix,2,35,-1,292.09,287.71,295.02,280.21,,100.82,
0:44:22,44.203739,-94.183327,6522.31,0/0/2000,17:26:38,fix,-10,-31,2,292.09,288.21,295.02,280.27,,100.32,
0:44:27,44.203793,-94.183159,6512.47,0/0/2000,17:26:43,fix,-10,-31,2,292.09,288.52,295.02,280.40,,100.44,
0:44:32,44.203827,-94.182976,6505.91,0/0/2000,17:26:48,fix,-10,-31,1,292.09,288.84,295.02,280.52,,100.19,
0:44:37,44.203854,-94.182861,6499.34,0/0/2000,17:26:53,fix,-10,-31,2,292.09,289.09,295.02,280.65,,100.06,
0:44:42,44.203876,-94.182701,6489.50,0/0/2000,17:26:58,fix,-10,-31,1,292.09,289.27,295.02,280.77,,100.69,
0:44:47,44.203907,-94.182518,6476.38,0/0/2000,17:27:3,fix,-10,-31,2,292.09,289.46,295.09,280.96,,100.44,
0:44:52,44.203945,-94.182381,6469.82,0/0/2000,17:27:8,fix,-10,-31,2,292.15,289.59,295.15,281.09,,100.44,
0:44:57,44.203926,-94.182304,6463.25,0/0/2000,17:27:13,fix,-10,-31,2,292.15,289.84,295.15,281.21,,100.69,
0:45:02,44.203945,-94.182182,6456.69,0/0/2000,17:27:18,fix,-10,-31,1,292.15,289.96,295.21,281.40,,100.44,
0:45:07,44.203995,-94.182022,6450.13,0/0/2000,17:27:23,fix,-10,-31,2,292.21,290.09,295.21,281.52,,100.57,
0:45:12,44.203983,-94.181953,6443.57,0/0/2000,17:27:28,fix,-10,-31,1,292.21,290.21,295.21,281.71,,100.57,
0:45:17,44.204014,-94.181854,6440.29,0/0/2000,17:27:33,fix,-10,-31,2,292.27,290.40,295.27,281.90,,100.69,
0:45:22,44.204033,-94.181740,6433.73,0/0/2000,17:27:38,fix,-10,-31,1,292.27,290.52,295.34,282.09,,100.44,
0:45:27,44.204060,-94.181618,6427.17,0/0/2000,17:27:43,fix,-10,-31,2,292.34,290.65,295.34,282.21,,100.82,
0:45:32,44.204086,-94.181450,6417.32,0/0/2000,17:27:48,fix,-10,-31,2,292.40,290.77,295.40,282.40,,100.57,
0:45:37,44.204113,-94.181305,6410.76,0/0/2000,17:27:53,fix,-10,-31,2,292.40,290.96,295.40,282.52,,100.44,
0:45:42,44.204109,-94.181183,6404.20,0/0/2000,17:27:58,fix,-10,-31,2,292.46,291.02,295.46,282.71,,100.57,
0:45:47,44.204121,-94.181107,6400.92,0/0/2000,17:28:3,fix,-10,-31,2,292.46,291.15,295.46,282.84,,100.69,
0:45:52,44.204113,-94.181053,6397.64,0/0/2000,17:28:8,fix,-10,-31,2,292.52,291.27,295.52,283.02,,100.57,
0:45:57,44.204109,-94.180992,6391.08,0/0/2000,17:28:13,fix,-10,-31,2,292.59,291.34,295.52,283.21,,100.57,
0:46:02,44.204136,-94.180847,6384.51,0/0/2000,17:28:18,fix,-10,-31,2,292.59,291.46,295.59,283.34,,100.69,
0:46:07,44.204159,-94.180756,6381.23,0/0/2000,17:28:23,fix,-10,-31,1,292.65,291.52,295.59,283.52,,100.44,
0:46:12,44.204151,-94.180695,6377.95,0/0/2000,17:28:28,fix,-10,-31,2,292.71,291.65,295.65,283.65,,100.69,
0:46:17,44.204132,-94.180618,6374.67,0/0/2000,17:28:33,fix,-10,-31,2,292.71,291.71,295.71,283.84,,100.57,
0:46:22,44.204144,-94.180527,6368.11,0/0/2000,17:28:38,fix,-10,-31,2,292.77,291.84,295.71,284.02,,100.44,
0:46:27,44.204174,-94.180405,6361.55,0/0/2000,17:28:43,fix,-10,-31,2,292.84,291.96,295.77,284.15,,100.57,
0:46:32,44.204193,-94.180283,6354.99,0/0/2000,17:28:48,fix,-10,-31,2,292.84,292.02,295.77,284.34,,100.44,
0:46:37,44.204197,-94.180237,6351.71,0/0/2000,17:28:53,fix,-10,-31,2,292.90,292.15,295.84,284.46,,100.57,
0:46:42,44.204235,-94.180099,6348.42,0/0/2000,17:28:58,fix,-10,-31,2,292.96,292.27,295.84,284.59,,100.32,
0:46:47,44.204231,-94.180023,6341.86,0/0/2000,17:29:3,fix,-10,-31,1,292.96,292.40,295.90,284.71,,96.65,
0:46:52,44.204216,-94.179962,6338.58,0/0/2000,17:29:8,fix,-10,-31,2,293.02,292.52,295.90,284.84,,100.57,
0:46:57,44.204220,-94.179878,6335.30,0/0/2000,17:29:13,fix,-10,-31,2,293.09,292.59,295.90,284.96,,102.21,
0:47:02,44.204239,-94.179817,6332.02,0/0/2000,17:29:18,fix,-10,-31,2,293.15,292.71,295.96,285.09,,100.57,
0:47:07,44.204247,-94.179749,6328.74,0/0/2000,17:29:23,fix,-10,-31,2,293.15,292.84,295.96,285.21,,100.57,
0:47:12,44.204262,-94.179688,6325.46,0/0/2000,17:29:28,fix,-10,-31,2,293.21,292.90,296.02,285.34,,100.57,
0:47:17,44.204285,-94.179573,6318.90,0/0/2000,17:29:33,fix,-10,-31,1,293.21,293.02,296.02,285.46,,101.70,
0:47:22,44.204266,-94.179489,6315.62,0/0/2000,17:29:38,fix,-10,-31,2,293.27,293.09,296.09,285.59,,100.57,
0:47:27,44.204258,-94.179413,6312.34,0/0/2000,17:29:43,fix,-10,-31,2,293.34,293.27,296.09,285.65,,100.44,
0:47:32,44.204239,-94.179352,6309.06,0/0/2000,17:29:48,fix,-10,-31,2,293.40,293.34,296.15,285.77,,100.57,
0:47:37,44.204227,-94.179314,6305.77,0/0/2000,17:29:53,fix,-10,-31,2,293.40,293.46,296.15,285.90,,100.32,
0:47:42,44.204208,-94.179291,6302.49,0/0/2000,17:29:58,fix,-10,-31,1,293.46,293.52,296.21,285.96,,100.44,
0:47:47,44.204174,-94.179283,6299.21,0/0/2000,17:30:3,fix,-10,-31,2,293.52,293.65,296.21,286.09,,100.32,
0:47:52,44.204185,-94.179199,6295.93,0/0/2000,17:30:8,fix,-10,-31,2,293.52,293.77,296.27,286.21,,100.57,
0:47:57,44.204208,-94.179131,6292.65,0/0/2000,17:30:13,fix,-10,-31,2,293.59,293.84,296.27,286.27,,100.57,
0:48:02,44.204197,-94.179070,6289.37,0/0/2000,17:30:18,fix,-10,-31,2,293.65,293.90,296.34,286.34,,100.44,
0:48:07,44.204201,-94.179047,6286.09,0/0/2000,17:30:23,fix,-10,-31,2,293.65,293.96,296.34,286.46,,100.57,
0:48:12,44.204185,-94.178993,6282.81,0/0/2000,17:30:28,fix,-10,-31,2,293.71,294.02,296.40,286.59,,100.57,
0:48:17,44.204208,-94.178932,6282.81,0/0/2000,17:30:33,fix,-10,-31,1,293.77,294.15,296.40,286.65,,100.57,
0:48:22,44.204227,-94.178909,6276.25,0/0/2000,17:30:38,fix,-10,-31,2,293.84,294.21,296.46,286.77,,100.44,
0:48:27,44.204250,-94.178856,6272.97,0/0/2000,17:30:43,fix,-10,-31,2,293.84,294.34,296.46,286.84,,100.44,
0:48:32,44.204254,-94.178856,6266.40,0/0/2000,17:30:48,fix,-10,-31,2,293.90,294.40,296.52,286.96,,100.44,
0:48:37,44.204269,-94.178810,6263.12,0/0/2000,17:30:53,fix,-10,-31,2,293.90,294.46,296.52,287.02,,100.44,
0:48:42,44.204288,-94.178757,6259.84,0/0/2000,17:30:58,fix,-10,-31,2,293.96,294.52,296.59,287.15,,100.44,
0:48:47,44.204319,-94.178719,6256.56,0/0/2000,17:31:3,fix,-10,-31,2,293.96,294.52,296.59,287.21,,100.32,
0:48:52,44.204342,-94.178680,6256.56,0/0/2000,17:31:8,fix,-10,-31,1,294.02,294.59,296.65,287.34,,100.44,
0:48:57,44.204350,-94.178665,6250.00,0/0/2000,17:31:13,fix,-10,-31,2,294.09,294.65,296.65,287.46,,100.57,
0:49:02,44.204372,-94.178627,6246.72,0/0/2000,17:31:18,fix,-10,-31,2,294.15,294.71,296.71,287.52,,100.32,
0:49:07,44.204357,-94.178627,6240.16,0/0/2000,17:31:23,fix,-10,-31,2,294.15,294.84,296.71,287.59,,100.57,
0:49:12,44.204376,-94.178604,6236.88,0/0/2000,17:31:28,fix,-10,-31,2,294.21,294.90,296.77,287.71,,100.69,
0:49:17,44.204380,-94.178635,6233.60,0/0/2000,17:31:33,fix,-10,-31,2,294.21,294.90,296.77,287.77,,100.57,
0:49:22,44.204372,-94.178650,6227.03,0/0/2000,17:31:38,fix,-10,-31,2,294.27,294.96,296.84,287.90,,100.44,
0:49:27,44.204380,-94.178642,6223.75,0/0/2000,17:31:43,fix,-10,-31,2,294.34,295.02,296.84,287.96,,100.57,
0:49:32,44.204399,-94.178642,6217.19,0/0/2000,17:31:48,fix,-10,-31,2,294.34,295.09,296.84,288.02,,100.44,
0:49:37,44.204384,-94.178650,6213.91,0/0/2000,17:31:53,fix,-10,-31,2,294.40,295.21,296.90,288.09,,100.32,
0:49:42,44.204414,-94.178581,6210.63,0/0/2000,17:31:58,fix,-10,-31,2,294.40,295.27,296.90,288.15,,100.44,
