OPC-N2 FirmwareVer=OPC-018.2..............................BD
OPC-N2 176880607                                            
Config info:
GSC,1.000
LaserDAC,209
FanDAC,255
ToFtoSFRfactor,74
BinNo,Bin0,Bin1,Bin2,Bin3,Bin4,Bin5,Bin6,Bin7,Bin8,Bin9,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15
Boundary(upper),17,27,41,60,79,123,234,388,575,909,1294,1866,2475,3092,3685,4095
ParticleVolume(um3),0.051,0.151,0.401,0.894,1.646,3.209,8.530,22.449,47.713,99.541,199.532,381.703,696.910,1150.347,1767.146,2460.612
ParticleDensity(g/ml),1.050,1.050,1.050,1.050,1.050,1.050,1.050,1.050,1.050,1.050,1.050,1.050,1.050,1.050,1.050,1.050
SampleVolumeWeighting,4.500,3.000,2.000,0.500,0.300,0.250,0.250,0.250,0.350,0.450,0.500,0.800,1.000,1.000,1.000,1.000
DataRequestInterval(s),1.398
MaxDataArraysPerFile,61798
Data:
Bin0,Bin1,Bin2,Bin3,Bin4,Bin5,Bin6,Bin7,Bin8,Bin9,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15,MToFBin1(us/3),MToFBin3,MToFBin5,MToFBin7,SFR(ml/s),SamplingPeriod(s),PM1(ug/m3),PM2.5,PM10
4,1,0,1,0,1,1,2,1,1,1,0,1,0,0,0,23,23,27,35,3.674,1.387,0.306,1.578,70.821
6,2,1,2,1,2,5,0,0,0,1,0,0,0,0,0,20,33,30,0,3.675,1.387,0.640,2.192,16.564
8,2,3,2,1,1,0,1,0,1,0,0,0,0,0,0,19,32,33,23,3.681,1.387,0.886,1.784,9.697
6,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,27,3.681,1.381,0.373,0.853,1.895
5,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,24,0,0,0,3.659,1.388,0.392,0.816,1.237
4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,25,0,3.659,1.388,0.288,0.470,0.506
6,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,13,37,0,0,3.680,1.388,0.477,1.109,17.260
2,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.680,1.387,0.202,0.414,13.639
6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,3.687,1.388,0.613,0.779,0.781
3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,3.654,1.388,0.214,0.232,0.232
2,3,2,0,0,0,1,1,0,1,0,0,0,0,0,0,15,0,0,39,3.700,1.382,0.515,1.251,9.312
1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,1,21,0,0,0,3.697,1.387,0.309,0.528,48.669
3,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,31,0,31,3.697,1.387,0.259,0.751,8.580
7,2,2,0,1,2,1,0,0,0,0,0,0,0,0,0,18,0,26,0,3.709,1.388,0.697,1.346,1.634
4,1,2,1,0,1,2,0,0,1,0,0,0,0,0,0,13,17,53,0,3.730,1.387,0.489,1.339,8.731
3,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,31,0,3.730,1.387,0.155,0.393,44.114
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,3.730,1.388,0.074,0.130,0.133
3,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,15,19,0,0,3.760,1.382,0.407,0.776,3.463
1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.760,1.387,0.229,0.358,0.360
5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,3.760,1.388,0.267,0.398,0.410
3,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,17,0,0,29,3.768,1.388,0.305,0.782,1.795
5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.768,1.387,0.237,0.313,0.322
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.768,1.388,0.221,0.227,0.227
5,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,19,0,0,23,3.772,1.388,0.464,0.767,1.575
7,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,0,35,0,3.801,1.387,0.466,0.610,0.643
3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,0,0,0,3.815,1.382,0.210,0.415,0.618
3,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,25,24,0,0,3.797,1.388,0.359,0.736,0.946
2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.797,1.387,0.092,0.282,0.485
3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,3.792,1.388,0.207,0.224,0.224
3,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,17,0,0,0,3.800,1.388,0.302,0.570,0.773
2,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,37,0,3.800,1.387,0.135,0.571,0.825
3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.800,1.388,0.148,0.221,0.229
4,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,23,31,27,0,3.789,1.383,0.474,0.783,0.822
3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,25,31,0,3.789,1.387,0.171,0.337,0.374
6,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,3.789,1.388,0.475,0.664,0.669
6,2,1,1,0,1,0,0,1,0,0,0,0,0,0,0,19,23,25,0,3.793,1.388,0.544,1.020,3.707
4,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,37,0,3.793,1.387,0.207,0.577,0.822
2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.793,1.388,0.179,0.245,0.246
3,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,21,0,3.793,1.388,0.266,0.579,0.632
