OPC-N2 FirmwareVer=OPC-018.2..............................BD
OPC-N2 176580907                                            
Config info:
GSC,1.000
LaserDAC,210
FanDAC,255
ToFtoSFRfactor,98
BinNo,Bin0,Bin1,Bin2,Bin3,Bin4,Bin5,Bin6,Bin7,Bin8,Bin9,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15
Boundary(upper),17,27,41,60,79,123,234,388,575,909,1294,1866,2475,3092,3685,4095
ParticleVolume(um3),0.051,0.151,0.401,0.894,1.646,3.209,8.530,22.449,47.713,99.541,199.532,381.703,696.910,1150.347,1767.146,2460.612
ParticleDensity(g/ml),1.050,1.050,1.050,1.050,1.050,1.050,1.050,1.050,1.050,1.050,1.050,1.050,1.050,1.050,1.050,1.050
SampleVolumeWeighting,4.500,3.000,2.000,0.500,0.300,0.250,0.250,0.250,0.350,0.450,0.500,0.800,1.000,1.000,1.000,1.000
DataRequestInterval(s),1.398
MaxDataArraysPerFile,61798
Data:
Bin0,Bin1,Bin2,Bin3,Bin4,Bin5,Bin6,Bin7,Bin8,Bin9,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15,MToFBin1(us/3),MToFBin3,MToFBin5,MToFBin7,SFR(ml/s),SamplingPeriod(s),PM1(ug/m3),PM2.5,PM10
50,3,2,0,0,4,0,0,0,0,0,0,0,0,0,0,34,0,121,0,3.741,1.381,2.693,3.367,3.506
54,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17,105,0,0,3.804,1.387,2.617,2.779,2.782
69,4,3,1,0,3,0,0,0,0,0,0,0,0,0,0,22,27,143,0,3.839,1.387,3.619,4.319,4.425
53,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,31,137,0,3.839,1.359,2.386,2.617,2.654
49,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,19,0,0,0,3.855,1.388,2.370,2.781,5.390
55,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,20,19,153,0,3.882,1.387,2.723,3.099,3.137
35,3,0,2,0,0,1,0,0,0,0,0,0,0,0,0,30,31,0,0,3.848,1.387,1.797,2.174,2.380
50,5,1,0,0,2,0,1,0,0,0,0,0,0,0,0,21,0,153,49,3.900,1.381,2.621,3.220,4.071
44,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18,0,137,0,3.954,1.387,2.080,2.275,2.307
42,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,15,0,139,0,3.979,1.387,1.926,2.153,2.186
49,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,58,0,139,0,3.979,1.387,2.419,2.962,3.045
53,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,3.937,1.387,2.419,2.623,2.633
51,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19,0,0,0,3.967,1.387,2.289,2.555,2.750
45,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,146,0,3.967,1.387,1.909,2.170,2.234
56,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,33,0,139,0,3.945,1.382,2.466,2.755,2.820
42,5,1,1,0,1,2,0,0,0,0,0,0,0,0,0,17,19,129,0,4.043,1.387,2.212,2.889,3.305
54,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,41,0,143,0,3.955,1.387,2.428,2.623,2.655
49,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,13,0,141,0,3.986,1.387,2.144,2.384,2.424
44,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,16,21,0,0,4.054,1.387,2.131,2.330,2.334
48,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,27,0,4.054,1.387,2.169,2.509,2.551
58,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,13,97,101,0,4.115,1.388,2.615,3.014,3.080
49,4,0,1,0,1,1,0,0,0,0,0,0,0,0,0,22,23,33,0,4.135,1.381,2.298,2.727,2.948
51,2,0,0,0,2,0,0,0,0,1,0,0,0,0,0,26,0,96,0,4.122,1.387,2.218,2.566,14.426
47,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,0,0,0,4.153,1.387,2.090,2.185,41.745
58,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,4.192,1.387,2.688,2.968,2.978
48,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,3.975,1.387,2.543,2.786,2.788
72,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,0,0,0,4.015,1.387,3.128,3.306,15.416
48,1,0,0,0,4,0,1,0,0,0,0,0,0,0,0,19,0,142,45,4.029,1.387,2.095,2.763,3.645
59,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,19,0,145,0,4.044,1.382,2.607,3.054,5.583
46,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,25,0,0,4.078,1.387,2.045,2.175,2.177
48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.078,1.387,2.046,2.161,2.162
48,5,1,1,0,1,0,0,0,0,0,0,0,0,0,0,47,21,137,0,3.799,1.388,2.608,2.960,2.998
50,3,0,0,1,3,0,0,0,0,0,0,0,0,0,0,22,0,104,0,3.825,1.387,2.447,2.939,3.048
54,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,25,0,169,0,3.827,1.387,2.616,2.929,2.965
50,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,3.880,1.387,2.439,2.553,2.553
50,2,2,0,0,4,0,0,0,0,0,0,0,0,0,0,29,0,92,0,3.862,1.382,2.534,3.173,3.307
53,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,3.933,1.387,2.622,2.799,2.800
57,1,1,0,0,3,1,0,0,0,0,0,0,0,0,0,33,0,152,0,3.912,1.387,2.622,3.262,3.557
51,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,87,99,0,0,3.912,1.387,2.365,2.737,2.937
47,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,3.948,1.387,2.127,2.209,2.209
53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,3.963,1.387,2.299,2.375,2.375
36,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,0,0,0,4.023,1.387,1.702,1.849,13.934
48,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,21,0,135,0,4.041,1.382,2.223,2.467,2.499
60,3,0,1,0,2,1,0,0,0,0,0,0,0,0,0,43,21,148,0,3.898,1.387,2.835,3.394,3.659
44,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,11,23,145,0,3.898,1.387,2.157,2.640,2.874
45,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,19,0,140,0,3.929,1.387,2.161,2.511,2.577
47,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,45,106,143,0,3.829,1.387,2.231,2.477,2.514
47,2,0,0,0,4,1,0,0,0,0,0,0,0,0,0,18,0,118,0,3.866,1.387,2.217,2.909,3.240
61,2,3,0,0,6,0,0,0,0,0,0,0,0,0,0,30,0,143,0,3.844,1.387,3.123,4.052,4.254
48,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,0,143,0,3.945,1.382,2.334,2.548,2.580
59,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23,0,147,0,3.950,1.387,2.570,2.758,2.790
62,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,49,0,138,0,3.775,1.387,3.003,3.556,3.691
52,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,3.796,1.387,2.448,2.590,2.591
64,2,0,0,1,3,0,0,0,0,0,0,0,0,0,0,45,0,155,0,3.707,1.387,3.077,3.589,3.701
47,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,3.729,1.387,2.176,2.249,2.249
46,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,3.758,1.387,2.265,2.364,2.364
37,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,3.850,1.382,1.977,2.089,2.090
54,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,20,25,145,0,3.902,1.387,2.722,3.060,3.097
42,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,16,0,31,0,3.948,1.387,2.018,2.440,2.668
52,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,45,0,39,0,3.847,1.387,2.409,2.607,2.640
48,3,2,1,1,2,1,0,0,0,0,0,0,0,0,0,20,21,156,0,3.887,1.387,2.522,3.259,3.536
52,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,3.898,1.387,2.385,2.523,2.524
62,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,3.936,1.387,3.016,3.252,3.254
41,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,16,0,145,0,3.982,1.355,2.001,2.244,2.278
48,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,3.996,1.387,2.143,2.226,2.226
46,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,17,0,144,0,4.036,1.387,2.144,2.486,2.550
61,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,43,0,86,0,3.938,1.387,2.921,3.350,3.417
49,3,2,0,0,1,0,0,0,0,0,1,0,0,0,0,15,0,142,0,4.014,1.387,2.428,2.783,30.236
46,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,14,0,144,0,4.070,1.387,2.042,2.322,2.384
41,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.070,1.387,1.779,1.950,1.959
50,1,0,2,0,1,0,1,0,0,0,0,0,0,0,0,27,24,143,35,4.062,1.383,2.191,2.658,3.447
37,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,15,0,155,0,4.112,1.387,1.731,1.957,1.989
47,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,19,0,143,0,4.139,1.387,2.206,2.500,2.532
49,2,2,0,1,2,0,0,0,0,0,0,0,0,0,0,21,0,144,0,4.154,1.387,2.302,2.759,2.830
37,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,15,0,143,0,4.179,1.387,1.718,1.986,2.018
50,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,16,0,153,0,4.222,1.387,2.199,2.433,2.464
48,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,21,99,0,33,4.242,1.382,2.217,2.659,3.391
51,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14,0,0,0,4.323,1.387,2.163,2.316,13.568
50,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,143,0,4.323,1.387,1.936,2.085,2.115
53,2,0,1,0,5,0,0,0,0,0,0,0,0,0,0,41,55,145,0,4.213,1.388,2.302,2.921,3.074
54,2,2,0,0,1,0,0,0,1,0,0,0,0,0,0,14,0,141,0,4.268,1.387,2.413,2.841,8.938
54,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19,0,159,0,4.314,1.387,2.358,2.559,2.589
57,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,15,0,141,0,4.338,1.387,2.295,2.713,2.809
54,2,0,3,0,2,0,0,0,0,0,0,0,0,0,0,16,25,148,0,4.380,1.382,2.284,2.696,2.762
63,3,2,1,0,2,0,0,0,0,0,0,0,0,0,0,20,21,142,0,4.402,1.387,2.778,3.223,3.285
60,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,4.380,1.387,2.347,2.424,2.424
61,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.380,1.387,2.478,2.841,5.137
61,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,4.389,1.388,2.523,2.667,2.668
46,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,21,27,0,0,4.397,1.387,1.975,2.150,2.153
73,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,11,0,160,0,4.397,1.387,2.936,3.360,3.448
40,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20,0,0,0,4.412,1.382,1.648,1.877,2.052
46,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,4.427,1.387,1.987,2.083,2.083
54,4,1,0,0,3,1,0,0,0,0,0,0,0,0,0,31,0,144,0,4.319,1.387,2.457,3.068,3.336
51,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,23,31,150,0,4.318,1.387,2.077,2.382,2.444
50,3,2,1,0,1,1,0,0,0,0,0,0,0,0,0,32,233,173,0,4.235,1.387,2.370,2.890,3.107
58,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,15,0,96,0,4.260,1.387,2.435,2.760,2.821
53,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,18,0,37,0,4.290,1.387,2.361,2.651,2.683
62,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,4.290,1.382,2.725,2.992,3.002
60,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,4.271,1.387,2.406,2.485,2.485
59,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,31,0,123,0,4.223,1.387,2.471,2.658,2.688
47,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,25,0,0,0,4.203,1.387,2.137,2.408,2.592
42,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,4.235,1.387,1.987,2.094,2.094
59,2,0,1,0,3,0,0,0,0,0,0,0,0,0,0,22,21,139,0,4.242,1.387,2.503,2.932,3.025
46,3,1,0,0,4,0,0,0,0,0,0,0,0,0,0,16,0,118,0,4.305,1.387,2.095,2.618,2.737
51,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,31,0,0,4.305,1.383,2.071,2.188,2.191
50,3,1,0,1,0,0,0,0,0,0,0,0,1,0,0,19,0,0,0,4.339,1.387,2.210,2.420,40.284
52,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,33,0,145,0,4.218,1.387,2.415,2.676,2.707
33,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,4.254,1.387,1.507,1.624,1.625
37,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,4.254,1.387,1.555,1.702,1.706
47,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,4.299,1.388,2.019,2.106,2.106
42,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,69,56,145,0,4.299,1.387,1.777,2.076,2.113
49,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,30,31,151,0,4.235,1.383,2.252,2.547,2.581
56,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,153,0,4.235,1.387,2.221,2.478,2.538
51,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,45,0,145,0,4.110,1.388,2.252,2.834,2.988
50,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,4.149,1.387,2.243,2.446,2.455
45,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22,0,131,0,4.166,1.387,2.081,2.280,2.310
61,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,13,0,23,0,4.227,1.387,2.629,2.876,2.907
49,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,20,0,167,0,4.264,1.387,2.194,2.559,2.770
52,5,1,0,1,1,0,0,0,0,0,0,0,0,0,0,31,0,159,0,4.153,1.383,2.544,2.886,2.926
44,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,21,0,0,35,4.160,1.387,1.831,2.081,2.813
42,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,23,0,0,4.237,1.387,2.012,2.168,2.171
53,1,1,0,0,4,0,1,0,0,0,0,0,0,0,0,17,0,143,71,4.256,1.387,2.261,2.956,3.792
51,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0,40,0,140,0,4.111,1.387,2.308,2.667,2.738
46,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,4.151,1.361,2.091,2.182,2.182
44,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,29,0,0,4.172,1.387,1.919,2.043,2.046
49,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,4.186,1.383,2.205,2.468,2.485
45,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,19,0,143,0,4.199,1.387,1.954,2.269,2.331
55,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,20,0,143,0,4.219,1.387,2.398,2.638,2.669
51,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,16,0,140,0,4.282,1.387,2.220,2.694,2.813
45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.282,1.387,1.750,1.800,1.800
61,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,87,0,153,0,4.282,1.388,2.466,2.832,2.921
45,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,19,23,145,0,4.294,1.387,1.846,2.051,2.083
43,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,4.355,1.383,1.861,1.987,1.988
51,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,31,0,157,0,4.232,1.387,2.367,2.643,2.681
49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.232,1.387,2.011,2.123,2.124
55,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,19,99,0,0,4.244,1.388,2.332,2.647,8.747
55,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,4.233,1.387,2.299,2.385,2.385
34,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,47,19,0,0,4.233,1.387,1.497,1.609,1.611
57,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,32,105,0,0,4.134,1.387,2.681,2.904,2.908
49,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,10,33,143,0,4.134,1.383,2.264,2.604,2.641
55,3,1,1,0,2,0,0,0,0,0,0,0,0,0,0,24,99,104,0,4.132,1.387,2.553,2.960,3.025
56,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,19,29,43,0,4.145,1.387,2.370,2.658,2.700
46,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17,0,139,0,4.164,1.387,1.918,2.081,2.112
65,4,1,0,0,3,0,0,0,0,0,0,0,0,0,0,28,0,142,0,4.116,1.387,3.020,3.501,3.595
53,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19,0,149,0,4.129,1.387,2.216,2.389,2.420
51,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,19,45,139,0,4.143,1.387,2.238,2.516,2.550
44,3,2,1,1,1,1,0,0,0,0,0,0,0,0,0,20,19,119,0,4.173,1.383,2.187,2.773,3.001
41,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,49,0,149,0,4.173,1.387,1.714,1.871,1.902
66,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0,18,69,33,0,4.220,1.387,2.867,3.173,3.208
50,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,34,0,0,0,4.158,1.387,2.224,2.560,4.979
45,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23,0,141,0,4.164,1.387,2.082,2.281,2.311
48,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,37,109,0,0,4.054,1.387,2.213,2.534,2.727
42,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,18,0,146,0,4.088,1.387,1.870,2.144,2.206
75,3,2,1,1,6,0,0,0,0,0,0,0,0,0,0,66,19,151,0,4.088,1.380,3.551,4.514,4.715
41,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,61,141,0,4.088,1.387,2.046,2.480,2.518
