OPC-N2 FirmwareVer=OPC-018.2..............................BD
OPC-N2 176580907                                            
Config info:
GSC,1.000
LaserDAC,210
FanDAC,255
ToFtoSFRfactor,98
BinNo,Bin0,Bin1,Bin2,Bin3,Bin4,Bin5,Bin6,Bin7,Bin8,Bin9,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15
Boundary(upper),17,27,41,60,79,123,234,388,575,909,1294,1866,2475,3092,3685,4095
ParticleVolume(um3),0.051,0.151,0.401,0.894,1.646,3.209,8.530,22.449,47.713,99.541,199.532,381.703,696.910,1150.347,1767.146,2460.612
ParticleDensity(g/ml),1.050,1.050,1.050,1.050,1.050,1.050,1.050,1.050,1.050,1.050,1.050,1.050,1.050,1.050,1.050,1.050
SampleVolumeWeighting,4.500,3.000,2.000,0.500,0.300,0.250,0.250,0.250,0.350,0.450,0.500,0.800,1.000,1.000,1.000,1.000
DataRequestInterval(s),1.398
MaxDataArraysPerFile,61798
Data:
Bin0,Bin1,Bin2,Bin3,Bin4,Bin5,Bin6,Bin7,Bin8,Bin9,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15,MToFBin1(us/3),MToFBin3,MToFBin5,MToFBin7,SFR(ml/s),SamplingPeriod(s),PM1(ug/m3),PM2.5,PM10
91,8,3,1,0,3,1,0,0,0,0,0,0,0,0,0,26,31,106,0,3.563,1.387,5.252,6.294,6.624
102,9,0,0,0,2,0,0,0,0,0,0,0,0,0,0,20,0,167,0,3.694,1.387,5.313,5.790,5.860
92,5,2,0,0,1,0,0,0,0,0,0,0,0,0,0,24,0,33,0,3.722,1.387,4.696,5.121,5.158
93,9,1,2,0,1,0,0,0,0,0,0,0,0,0,0,19,26,23,0,3.862,1.381,4.852,5.363,5.403
86,8,0,1,1,2,1,0,0,0,0,0,0,0,0,0,20,33,157,0,3.961,1.387,4.258,4.970,5.240
74,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,26,27,0,0,3.948,1.387,3.526,3.780,3.784
78,3,2,1,0,4,0,0,0,0,0,0,0,0,0,0,37,111,122,0,3.858,1.387,3.837,4.576,4.713
67,7,0,1,0,1,1,0,0,0,0,0,0,0,0,0,21,23,165,0,3.929,1.387,3.389,3.899,4.131
87,5,3,0,0,2,0,0,0,0,0,0,0,0,0,0,25,0,150,0,3.928,1.387,4.336,4.898,4.966
97,5,1,0,1,4,0,0,0,0,0,0,0,0,0,0,29,0,159,0,3.880,1.387,4.676,5.413,5.554
84,4,1,2,0,0,1,0,0,0,0,0,0,0,0,0,24,34,0,0,3.892,1.381,4.055,4.564,4.769
97,8,5,1,0,1,0,0,0,0,0,0,0,0,0,0,21,33,29,0,3.969,1.387,5.117,5.794,5.834
92,10,0,0,0,2,0,1,0,0,0,0,0,0,0,0,27,0,158,89,3.917,1.387,4.659,5.308,6.151
87,8,2,0,1,0,1,0,0,0,0,0,0,0,0,0,30,0,0,0,3.827,1.387,4.582,5.177,5.390
84,17,0,0,1,5,0,0,0,0,0,0,0,0,0,0,21,0,150,0,3.986,1.387,4.786,5.683,5.852
99,6,3,0,0,2,0,0,0,0,0,0,0,0,0,0,24,0,139,0,3.994,1.387,4.835,5.415,5.482
70,6,3,0,0,3,0,0,0,0,0,0,0,0,0,0,28,0,145,0,3.944,1.387,3.682,4.338,4.438
78,7,4,2,0,3,0,0,0,0,0,0,0,0,0,0,25,34,106,0,3.941,1.381,4.257,5.106,5.213
91,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,24,0,0,0,3.948,1.387,4.148,4.538,4.734
96,3,0,2,0,0,1,0,0,0,0,0,0,0,0,0,25,30,0,0,3.946,1.387,4.326,4.767,4.968
89,5,3,0,0,0,1,0,0,0,0,0,0,0,0,0,20,0,0,0,4.006,1.387,4.318,4.846,5.041
77,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,24,0,0,0,4.009,1.387,3.447,3.867,4.069
125,7,3,5,0,1,0,0,0,0,0,0,0,0,0,0,36,96,167,0,3.820,1.387,6.395,7.211,7.263
88,4,0,1,2,2,2,0,0,0,0,0,0,0,0,0,19,31,140,0,3.883,1.387,4.156,5.084,5.566
100,8,1,0,0,2,0,1,0,0,0,0,0,0,0,0,51,0,102,41,3.883,1.381,5.009,5.712,6.567
84,3,3,1,0,1,2,0,0,0,0,0,0,0,0,0,22,25,47,0,3.907,1.387,4.112,4.961,5.394
85,11,1,1,0,1,0,0,1,1,0,0,0,0,0,0,23,37,161,0,3.958,1.387,4.492,5.306,14.423
102,8,4,0,1,1,1,1,0,0,0,0,0,0,0,0,39,0,127,41,3.707,1.387,5.605,6.689,7.766
80,6,5,2,0,1,0,0,1,0,0,0,0,0,0,0,48,26,155,0,3.451,1.387,4.933,5.956,8.919
97,5,2,0,0,3,0,0,0,0,0,0,0,0,0,0,21,0,147,0,3.522,1.387,5.222,5.911,6.022
90,5,1,1,0,1,0,0,0,0,0,0,0,0,0,0,19,29,149,0,3.610,1.387,4.683,5.110,5.150
78,4,1,1,2,1,0,1,0,0,0,0,0,0,0,0,27,41,149,35,3.611,1.381,4.103,4.864,5.770
99,8,2,3,0,3,0,0,0,0,0,0,0,0,0,0,35,55,141,0,3.492,1.387,5.700,6.619,6.741
89,4,3,2,1,2,0,0,0,0,0,0,0,0,0,0,27,27,143,0,3.500,1.387,4.959,5.772,5.864
104,7,4,2,0,0,1,0,0,0,0,0,0,0,0,0,24,27,0,0,3.553,1.387,5.892,6.719,6.947
87,2,3,0,0,2,0,0,0,0,0,0,0,0,0,0,26,0,148,0,3.560,1.387,4.545,5.122,5.197
89,7,3,2,0,4,0,0,0,0,0,0,0,0,0,0,17,32,149,0,3.708,1.387,4.915,5.873,6.020
126,7,4,1,0,0,0,0,0,0,0,0,0,0,0,0,19,37,0,0,3.820,1.381,6.434,6.993,7.000
92,5,2,1,0,4,1,0,0,0,0,0,0,0,0,0,21,29,149,0,3.874,1.387,4.574,5.537,5.872
96,7,1,0,0,2,0,0,0,0,0,0,0,0,0,0,24,0,147,0,3.895,1.387,4.726,5.207,5.273
89,5,1,2,0,2,0,0,0,0,0,0,0,0,0,0,26,66,147,0,3.885,1.387,4.346,4.900,4.973
102,5,3,1,0,1,0,0,0,0,0,0,0,0,0,0,27,29,157,0,3.864,1.387,5.072,5.610,5.649
101,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,3.880,1.387,5.060,5.497,5.502
105,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,3.867,1.387,5.289,5.648,5.651
94,4,0,2,0,2,0,0,0,0,0,0,0,0,0,0,19,26,88,0,3.928,1.382,4.368,4.850,4.921
70,8,2,1,0,1,1,1,0,0,0,0,0,0,0,0,27,27,123,39,3.891,1.387,3.802,4.658,5.677
82,4,5,1,0,3,0,0,0,0,0,0,0,0,0,0,29,19,146,0,3.854,1.387,4.348,5.187,5.294
88,7,3,3,0,2,0,0,0,0,0,0,0,0,0,0,19,26,150,0,3.959,1.387,4.570,5.312,5.388
91,4,1,0,0,2,1,0,0,0,0,0,0,0,0,1,19,0,95,0,4.017,1.360,4.249,4.861,37.956
92,5,4,0,0,2,0,1,1,1,0,0,0,0,0,0,31,0,149,31,3.935,1.387,4.630,5.811,15.787
90,9,2,0,0,2,1,0,0,0,0,0,0,0,0,0,48,0,154,0,3.511,1.387,5.225,6.051,6.345
102,4,2,0,0,1,0,0,0,0,1,0,0,0,0,0,33,0,153,0,3.471,1.381,5.456,5.991,20.098
74,8,3,1,0,1,2,0,0,0,0,0,0,0,0,0,36,31,155,0,3.362,1.387,4.705,5.753,6.257
97,8,1,0,0,3,1,0,0,0,0,0,0,0,0,0,17,0,150,0,3.536,1.387,5.350,6.213,6.540
95,7,3,3,2,0,1,0,0,0,0,0,0,0,1,0,20,29,0,0,3.641,1.387,5.305,6.238,47.463
103,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,3.531,1.387,5.816,6.329,6.334
89,7,0,1,0,3,0,0,0,0,0,0,0,0,0,0,50,45,149,0,3.258,1.387,5.229,5.909,6.030
101,7,3,0,1,2,0,0,0,0,0,0,0,0,0,0,46,0,98,0,3.087,1.387,6.476,7.332,7.429
99,6,0,0,1,2,0,0,0,0,0,0,0,0,0,0,28,0,147,0,3.121,1.381,5.901,6.498,6.591
97,8,1,1,0,2,1,0,0,0,0,0,0,0,0,0,22,29,146,0,3.235,1.387,5.868,6.748,7.070
109,7,0,2,0,2,0,0,0,0,0,0,0,0,0,0,20,65,154,0,3.354,1.387,6.096,6.725,6.807
113,7,1,1,0,1,1,0,0,0,0,0,0,0,0,0,22,33,31,0,3.443,1.387,6.194,6.910,7.175
83,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,3.461,1.387,4.524,4.836,4.838
99,5,3,1,1,2,0,0,0,1,0,0,0,0,0,0,35,55,88,0,3.400,1.387,5.647,6.622,14.326
79,10,1,1,1,1,0,0,0,0,0,0,0,0,0,0,23,25,147,0,3.501,1.387,4.730,5.303,5.354
97,8,2,2,0,0,0,0,0,0,0,0,0,0,0,0,33,28,0,0,3.429,1.381,5.665,6.182,6.191
105,9,3,0,0,0,0,0,1,0,0,0,0,0,0,0,22,0,0,0,3.535,1.387,5.966,6.672,9.520
99,2,1,2,0,0,1,0,0,0,0,0,0,0,0,0,18,31,0,0,3.575,1.387,4.933,5.476,5.699
91,11,1,0,0,1,2,0,0,0,0,0,0,0,0,0,22,0,141,0,3.688,1.387,5.071,5.903,6.357
93,6,0,2,0,2,0,0,0,0,0,0,0,0,0,0,22,31,106,0,3.747,1.387,4.669,5.198,5.272
84,5,2,1,2,3,0,0,0,0,0,0,0,0,0,0,26,33,157,0,3.748,1.387,4.390,5.216,5.341
97,3,1,1,0,1,1,0,0,0,0,0,0,0,0,0,22,68,147,0,3.777,1.387,4.640,5.218,5.460
88,11,1,0,0,1,0,0,0,0,0,0,0,0,0,0,17,0,29,0,3.990,1.381,4.573,4.983,5.016
93,6,1,1,0,2,0,0,0,0,0,0,0,0,0,0,21,45,91,0,4.043,1.387,4.385,4.883,4.950
100,4,2,0,0,1,0,1,0,0,0,0,0,0,0,0,18,0,51,29,4.109,1.387,4.510,5.081,5.855
94,7,2,1,0,3,0,0,0,0,0,0,0,0,0,0,25,39,188,0,4.089,1.387,4.541,5.206,5.305
81,6,1,0,0,2,0,0,0,0,0,0,0,0,0,0,25,0,153,0,4.073,1.387,3.836,4.266,4.330
87,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,26,0,0,0,4.052,1.387,3.876,4.269,4.468
95,7,3,0,1,1,0,0,0,0,0,0,0,0,0,0,28,0,27,0,3.987,1.387,4.754,5.306,5.350
106,5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,4.058,1.382,4.908,5.279,5.290
88,7,1,0,0,1,1,0,0,0,0,0,0,0,0,0,21,0,153,0,4.114,1.387,4.144,4.664,4.883
90,9,3,1,0,1,1,0,0,0,0,0,0,0,0,0,21,25,149,0,4.178,1.387,4.488,5.191,5.412
82,1,4,1,0,1,0,0,1,0,0,0,0,0,0,0,27,23,7,0,4.168,1.387,3.714,4.396,6.845
88,5,3,2,1,1,1,0,0,0,0,0,0,0,0,0,20,43,37,0,4.216,1.387,4.140,4.898,5.127
102,8,1,1,0,0,1,0,0,0,0,0,0,0,0,0,21,23,0,0,4.265,1.387,4.628,5.110,5.294
90,5,1,1,1,2,0,1,0,0,0,0,0,0,0,0,13,23,88,37,4.412,1.387,3.856,4.533,5.292
110,7,3,1,0,3,0,0,0,0,0,0,0,0,0,0,26,25,108,0,4.335,1.381,4.998,5.702,5.796
103,11,2,0,0,4,0,0,0,0,0,0,0,0,0,0,19,0,149,0,4.445,1.387,4.755,5.468,5.585
89,7,0,0,0,3,0,0,0,0,0,0,0,0,0,0,24,0,156,0,4.404,1.387,3.845,4.300,4.387
94,5,2,4,0,2,1,0,0,0,0,0,0,0,0,0,28,29,40,0,4.318,1.387,4.237,5.058,5.307
92,5,1,2,0,0,1,0,0,0,0,0,0,0,0,0,22,24,0,0,4.328,1.387,4.003,4.479,4.663
105,4,3,3,0,3,0,0,0,0,0,0,0,0,0,0,42,65,160,0,4.109,1.387,4.894,5.691,5.795
78,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,28,27,145,0,4.055,1.382,3.706,4.139,4.182
97,9,1,1,1,3,0,0,1,0,0,1,0,0,0,0,32,229,150,0,3.890,1.387,4.975,5.958,36.949
79,2,1,0,0,3,0,0,1,0,0,0,0,0,0,0,51,0,148,0,3.890,1.387,3.650,4.361,7.045
114,6,3,0,0,3,1,1,2,0,1,3,0,0,0,0,27,0,110,67,3.865,1.387,5.659,7.375,111.669
91,10,0,1,0,0,0,0,0,0,1,0,0,0,0,0,22,25,0,0,3.939,1.387,4.598,4.958,17.310
88,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,17,0,149,0,4.038,1.387,4.078,4.405,4.438
79,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,32,0,169,0,3.892,1.387,4.064,4.432,4.466
93,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,23,149,0,3.892,1.382,4.033,4.306,4.342
95,8,5,0,0,2,0,0,1,0,0,0,0,0,0,0,19,0,143,0,4.008,1.388,4.967,5.889,8.466
101,7,2,2,0,5,0,0,0,0,0,0,0,0,0,0,20,104,154,0,4.085,1.387,4.875,5.801,5.964
82,5,3,0,0,1,0,0,0,0,0,0,0,0,0,0,21,0,149,0,4.125,1.387,3.918,4.348,4.382
74,5,5,0,0,5,0,1,0,0,0,0,0,0,0,0,34,0,152,39,3.993,1.387,3.927,5.088,6.015
95,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,4.039,1.387,4.199,4.362,4.362
81,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,16,37,0,0,4.106,1.388,3.630,3.921,3.927
90,9,0,1,0,1,0,0,0,0,0,0,0,0,0,0,24,27,157,0,4.103,1.382,4.329,4.696,4.731
101,5,2,1,0,3,0,0,0,0,0,0,0,0,0,0,31,25,148,0,4.011,1.387,4.778,5.439,5.539
87,3,2,1,0,2,0,0,0,0,0,0,0,0,0,0,24,27,175,0,4.014,1.361,4.120,4.647,4.716
86,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,20,31,0,0,4.038,1.387,3.731,3.974,3.985
123,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,21,0,155,0,4.056,1.387,5.287,5.617,5.649
93,7,0,1,0,1,0,0,0,0,0,0,0,0,0,0,20,19,129,0,4.130,1.387,4.268,4.611,4.645
75,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,24,0,155,0,4.126,1.387,3.382,3.629,3.660
89,5,1,0,0,3,0,0,0,0,0,0,0,0,0,0,33,0,147,0,4.006,1.382,4.186,4.723,4.820
81,3,2,2,0,1,1,0,0,0,0,0,0,0,0,0,17,133,181,0,4.065,1.387,3.766,4.395,4.623
80,6,2,0,1,4,0,0,0,0,0,0,0,0,0,0,28,0,152,0,4.007,1.387,3.980,4.746,4.883
78,6,1,1,0,1,1,0,0,0,0,0,0,0,0,0,23,27,151,0,4.028,1.387,3.775,4.333,4.560
78,7,3,2,0,0,1,0,0,0,0,0,0,0,0,0,27,24,0,0,3.983,1.387,4.082,4.729,4.931
88,6,0,2,0,1,0,0,0,0,0,0,0,0,0,0,20,24,65,0,4.052,1.387,4.102,4.484,4.521
72,5,1,0,0,3,1,0,0,0,0,0,0,0,0,0,34,0,154,0,3.929,1.387,3.537,4.244,4.538
83,7,3,0,0,3,1,0,0,0,0,0,0,0,0,0,24,0,78,0,3.945,1.382,4.323,5.191,5.487
93,6,2,0,0,1,0,0,0,0,0,0,0,0,0,0,31,0,25,0,3.858,1.387,4.648,5.072,5.108
76,3,1,0,0,4,0,0,0,0,0,0,0,0,0,0,19,0,153,0,3.905,1.387,3.589,4.202,4.333
81,3,2,0,1,1,0,0,0,0,0,0,0,0,0,0,18,0,155,0,3.958,1.387,3.825,4.252,4.295
82,5,2,1,0,1,0,0,0,0,0,0,0,0,0,0,20,23,163,0,4.017,1.387,3.963,4.397,4.434
85,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,19,0,119,0,4.046,1.387,3.679,4.209,4.335
85,3,1,1,1,2,0,0,0,0,0,0,0,0,0,0,23,33,150,0,4.056,1.387,3.848,4.362,4.437
76,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,27,0,153,0,4.026,1.382,3.459,3.804,3.867
89,9,2,1,0,1,0,0,0,0,0,1,1,0,0,0,21,49,155,0,4.100,1.387,4.444,4.976,71.564
73,2,1,2,0,5,0,0,0,0,0,0,0,0,0,0,16,26,151,0,4.144,1.387,3.255,4.016,4.176
78,6,4,0,0,1,0,0,0,0,0,0,0,0,0,0,23,0,159,0,4.154,1.387,3.882,4.375,4.409
75,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,17,28,0,0,4.173,1.387,3.222,3.527,3.536
74,6,1,1,0,0,1,0,0,0,0,0,0,0,0,0,20,23,0,0,4.230,1.387,3.428,3.858,4.044
74,9,2,0,0,1,0,0,0,0,0,0,0,0,0,0,21,0,142,0,4.283,1.387,3.646,4.043,4.075
76,4,0,3,0,2,1,0,0,0,0,0,0,0,0,0,24,56,155,0,4.270,1.383,3.341,3.980,4.229
67,7,0,1,1,3,0,0,0,0,0,0,0,0,0,0,22,33,156,0,4.288,1.387,3.134,3.687,3.787
88,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,18,0,153,0,4.332,1.387,3.604,3.891,3.929
77,9,1,0,0,2,0,1,0,0,0,0,1,0,0,0,22,0,151,35,4.348,1.387,3.637,4.262,42.468
72,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,21,29,160,0,4.352,1.387,2.944,3.325,3.387
79,5,2,2,0,3,0,0,0,0,0,0,0,0,0,0,19,63,178,0,4.405,1.387,3.543,4.168,4.262
75,2,0,1,0,4,0,0,0,0,0,0,0,0,0,0,20,61,154,0,4.420,1.387,3.015,3.537,3.654
82,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,4.332,1.382,3.690,3.875,3.876
97,8,3,1,0,1,0,0,0,0,0,0,0,0,0,0,37,21,167,0,4.031,1.388,4.866,5.414,5.451
84,7,2,1,0,3,0,1,0,0,0,0,0,0,0,0,19,21,115,49,4.125,1.387,4.099,4.935,5.771
104,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,27,31,0,0,4.074,1.387,4.725,5.023,5.029
85,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,4.161,1.387,3.842,4.104,4.106
80,4,3,1,0,1,0,0,0,0,1,0,0,0,0,0,20,35,153,0,4.201,1.387,3.725,4.246,15.856
97,4,2,1,0,1,1,0,0,0,0,0,0,0,0,0,20,33,163,0,4.239,1.382,4.297,4.883,5.101
82,5,2,0,1,1,0,0,0,0,0,0,0,0,0,0,16,0,184,0,4.341,1.387,3.657,4.071,4.110
75,10,1,0,0,3,0,1,0,0,0,0,0,0,0,0,18,0,113,35,4.471,1.387,3.535,4.231,4.999
92,5,1,1,0,0,0,0,0,2,0,0,0,0,0,0,21,27,0,0,4.485,1.387,3.835,4.347,15.894
104,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,23,23,0,0,4.464,1.387,4.442,4.776,4.780
81,5,3,2,1,1,0,0,0,0,0,0,0,0,0,0,72,40,147,0,4.464,1.387,3.645,4.193,4.237
95,4,2,3,0,3,0,0,0,0,0,0,0,0,0,0,21,34,152,0,4.476,1.387,4.043,4.710,4.805
74,7,2,0,0,2,0,0,0,0,0,0,0,0,0,0,22,0,151,0,4.474,1.383,3.383,3.834,3.893
86,5,3,0,0,5,0,1,1,0,1,0,0,1,1,0,21,0,131,47,4.488,1.387,3.785,4.970,88.722
80,3,1,1,0,2,1,0,0,0,0,0,0,0,0,0,16,43,31,0,4.546,1.387,3.241,3.794,4.023
79,5,1,0,0,3,0,0,0,0,0,1,0,0,0,0,23,0,154,0,4.523,1.387,3.327,3.823,28.248
72,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,39,0,0,45,4.464,1.387,2.751,3.014,3.696
83,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,18,35,151,0,4.490,1.387,3.315,3.617,3.649
81,4,1,0,1,1,0,0,0,0,0,0,0,0,0,0,28,0,31,0,4.412,1.387,3.418,3.758,3.795
86,4,2,0,1,2,0,0,0,0,0,0,0,0,0,0,20,0,153,0,4.440,1.383,3.682,4.174,4.241
89,7,2,0,0,3,1,0,0,0,0,0,0,0,0,0,19,0,169,0,4.505,1.387,3.916,4.627,4.884
69,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,17,0,151,0,4.522,1.387,2.781,3.120,3.157
76,2,3,0,0,2,0,0,1,1,1,0,1,0,0,0,39,0,94,0,4.408,1.387,3.255,4.100,60.283
87,8,1,0,0,7,0,0,1,0,0,0,0,0,0,0,48,0,137,0,4.408,1.387,3.945,5.022,7.507
80,4,0,2,0,1,1,0,1,2,0,0,0,0,0,0,24,26,147,0,4.386,1.387,3.359,4.293,18.597
82,9,2,0,0,1,0,1,0,0,0,0,0,0,0,0,22,0,157,47,4.395,1.387,3.858,4.431,5.155
83,4,0,2,1,2,0,0,0,0,0,0,0,0,0,0,33,35,152,0,4.267,1.357,3.669,4.171,4.245
85,8,3,1,1,0,1,0,0,0,0,0,0,0,0,0,34,25,0,0,4.039,1.387,4.373,5.045,5.250
71,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,24,0,156,0,4.041,1.387,3.158,3.482,3.545
77,3,1,0,0,4,0,0,0,0,0,0,0,0,0,0,28,0,156,0,4.011,1.387,3.535,4.133,4.261
79,5,1,1,0,3,0,0,0,0,0,0,0,0,0,0,22,27,151,0,4.042,1.387,3.748,4.319,4.417
92,7,3,0,0,3,0,0,0,0,0,0,0,0,0,0,40,0,166,0,3.785,1.387,4.880,5.605,5.709
75,4,3,1,0,3,0,1,0,0,1,0,0,0,0,0,21,21,150,81,3.830,1.387,3.890,4.872,18.467
82,6,0,2,0,4,0,0,0,0,0,0,0,0,0,0,20,160,172,0,3.908,1.383,4.040,4.745,4.882
76,7,2,2,0,3,1,1,1,0,0,0,0,0,0,0,21,29,110,35,3.976,1.387,3.948,5.244,8.837
85,7,1,0,0,2,0,0,0,0,0,0,0,0,0,1,28,0,150,0,3.920,1.387,4.229,4.694,37.764
61,6,2,0,1,2,0,0,0,0,0,0,0,0,0,0,37,0,179,0,3.756,1.387,3.381,3.956,4.035
76,4,3,2,1,0,0,0,0,0,0,0,0,0,0,0,18,31,0,0,3.830,1.387,3.946,4.459,4.477
60,5,2,1,3,6,0,0,0,0,0,1,0,0,0,0,30,41,157,0,3.780,1.387,3.343,4.565,33.915
82,2,4,0,0,1,0,0,0,0,0,0,1,0,0,0,18,0,147,0,3.818,1.387,4.101,4.604,47.296
56,6,2,0,0,1,0,0,0,0,0,0,0,0,0,0,19,0,65,0,3.910,1.383,3.018,3.393,3.428
69,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,25,95,0,0,3.910,1.387,3.112,3.275,3.278
58,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,26,37,0,0,3.903,1.387,2.810,3.034,3.038
76,2,4,1,0,2,0,0,0,0,0,0,0,0,0,0,59,23,155,0,3.903,1.387,3.792,4.420,4.492
55,7,2,0,0,0,1,0,0,0,0,0,0,0,0,0,24,0,0,0,3.921,1.387,3.024,3.486,3.685
76,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,28,35,0,0,3.885,1.387,3.830,4.165,4.171
99,5,0,2,1,2,0,0,0,0,0,0,0,0,0,0,62,108,154,0,3.885,1.387,4.701,5.273,5.353
69,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,3.909,1.383,3.523,3.893,3.898
76,8,1,1,0,4,0,1,1,0,0,1,0,0,0,0,25,27,156,41,3.911,1.387,3.975,5.151,36.774
82,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,3.892,1.387,3.819,4.039,4.048
91,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,24,31,0,0,3.898,1.387,4.268,4.635,4.643
89,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,3.908,1.387,4.205,4.524,4.527
89,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,3.958,1.387,4.279,4.572,4.574
78,4,1,1,0,3,1,0,0,0,0,0,0,0,0,0,16,21,156,0,4.047,1.387,3.636,4.368,4.656
73,4,1,2,0,3,1,0,0,0,0,0,0,0,0,0,19,70,147,0,4.103,1.380,3.428,4.199,4.488
86,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,17,0,143,0,4.178,1.387,3.877,4.237,4.269
100,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,4.153,1.387,4.588,4.892,4.894
62,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,4.134,1.387,2.925,3.116,3.117
