OPC-N2 FirmwareVer=OPC-018.2..............................BD
OPC-N2 176580907                                            
Config info:
GSC,1.000
LaserDAC,210
FanDAC,255
ToFtoSFRfactor,98
BinNo,Bin0,Bin1,Bin2,Bin3,Bin4,Bin5,Bin6,Bin7,Bin8,Bin9,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15
Boundary(upper),17,27,41,60,79,123,234,388,575,909,1294,1866,2475,3092,3685,4095
ParticleVolume(um3),0.051,0.151,0.401,0.894,1.646,3.209,8.530,22.449,47.713,99.541,199.532,381.703,696.910,1150.347,1767.146,2460.612
ParticleDensity(g/ml),1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650
SampleVolumeWeighting,4.500,3.000,2.000,0.500,0.300,0.250,0.250,0.250,0.350,0.450,0.500,0.800,1.000,1.000,1.000,1.000
DataRequestInterval(s),1.398
MaxDataArraysPerFile,61798
Data:
Bin0,Bin1,Bin2,Bin3,Bin4,Bin5,Bin6,Bin7,Bin8,Bin9,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15,MToFBin1(us/3),MToFBin3,MToFBin5,MToFBin7,SFR(ml/s),SamplingPeriod(s),PM1(ug/m3),PM2.5,PM10
23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,4.665,1.387,1.327,1.434,1.437
19,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,4.665,1.388,1.278,1.407,1.408
21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,4.672,1.388,1.272,1.323,1.323
17,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,25,0,0,0,4.657,1.387,1.291,1.738,2.000
13,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,19,0,0,4.657,1.382,0.776,1.109,1.373
20,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,39,4.657,1.388,1.242,1.618,2.646
23,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,17,33,0,0,4.672,1.388,1.456,1.650,1.657
26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,4.679,1.387,1.550,1.608,1.608
12,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,27,0,35,0,4.657,1.388,0.900,1.156,1.200
27,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,4.657,1.387,1.709,1.787,1.787
26,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,25,0,0,4.657,1.388,1.646,2.409,2.945
23,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,39,39,0,0,4.593,1.382,1.808,2.182,2.190
32,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,17,0,0,0,4.608,1.387,1.926,2.481,3.007
17,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,19,33,0,0,4.616,1.387,1.103,1.461,1.727
22,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,19,0,0,0,4.632,1.387,1.554,1.724,56.955
16,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,4.632,1.387,1.058,1.236,1.241
12,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,29,0,4.632,1.388,0.691,1.046,9.867
29,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,4.632,1.388,1.675,1.792,1.796
31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,4.632,1.382,1.855,1.923,1.923
22,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,25,25,0,0,4.618,1.388,1.380,1.503,1.507
14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,4.626,1.387,0.889,0.929,0.929
26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.626,1.388,1.471,1.513,1.513
28,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,39,21,0,0,4.563,1.388,1.860,2.077,2.082
22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.563,1.387,1.262,1.298,1.298
23,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20,0,0,35,4.573,1.388,1.512,1.852,2.898
26,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,4.573,1.382,1.829,2.271,2.293
19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.573,1.388,1.087,1.118,1.118
19,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,29,39,4.573,1.388,1.221,1.742,2.833
17,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,4.573,1.388,1.092,1.227,1.239
13,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20,0,27,0,4.583,1.388,0.950,1.147,1.190
20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.583,1.387,1.142,1.175,1.175
13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.583,1.388,0.742,0.763,0.763
21,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,4.557,1.383,1.625,1.796,1.797
22,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,4.602,1.387,1.682,1.917,1.919
14,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16,0,0,0,4.657,1.387,1.080,1.395,1.655
16,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,4.664,1.387,1.110,1.234,1.235
26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,4.672,1.387,1.552,1.611,1.611
12,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,13,19,0,43,4.730,1.388,0.890,1.270,2.285
19,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,14,0,38,0,4.804,1.387,1.340,1.687,1.770
24,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,4.817,1.387,1.510,1.642,1.644
16,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,21,37,0,0,4.814,1.382,1.002,1.111,1.115
15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,44,0,4.814,1.387,0.828,0.985,1.027
20,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,4.814,1.388,1.270,1.515,1.524
20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,4.814,1.388,1.122,1.221,1.225
18,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,4.814,1.388,1.127,1.301,1.306
20,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,27,4.814,1.388,1.202,1.565,2.560
23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,35,0,4.814,1.388,1.263,1.432,1.474
20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,4.804,1.383,1.187,1.235,1.235
21,2,2,1,0,1,0,1,0,0,0,0,0,0,0,0,21,23,25,45,4.800,1.388,1.607,2.287,3.332
20,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,13,33,0,0,4.828,1.387,1.325,1.518,1.523
19,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.828,1.387,1.256,1.442,1.444
10,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,24,67,0,0,4.800,1.388,0.880,1.075,1.080
16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,4.760,1.361,0.993,1.035,1.036
24,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,23,0,0,0,4.751,1.388,1.416,1.560,17.641
19,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,4.772,1.382,1.160,1.294,1.305
26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,4.770,1.387,1.520,1.578,1.578
22,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,4.746,1.388,1.537,1.748,1.750
13,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,59,47,0,4.746,1.387,0.771,1.232,1.533
22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,4.743,1.388,1.402,1.470,1.471
20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,4.743,1.388,1.139,1.240,1.243
23,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,4.749,1.388,1.476,1.608,1.610
17,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20,0,35,0,4.754,1.382,1.141,1.337,1.379
18,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,33,4.754,1.387,1.107,1.472,2.480
23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,4.754,1.388,1.454,1.524,1.524
16,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,21,0,0,0,4.753,1.388,1.209,1.646,1.903
