OPC-N2 FirmwareVer=OPC-018.2..............................BD
OPC-N2 176580906                                            
Config info:
GSC,1.000
LaserDAC,131
FanDAC,255
ToFtoSFRfactor,81
BinNo,Bin0,Bin1,Bin2,Bin3,Bin4,Bin5,Bin6,Bin7,Bin8,Bin9,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15
Boundary(upper),17,27,41,60,79,123,234,388,575,909,1294,1866,2475,3092,3685,4095
ParticleVolume(um3),0.051,0.151,0.401,0.894,1.646,3.209,8.530,22.449,47.713,99.541,199.532,381.703,696.910,1150.347,1767.146,2460.612
ParticleDensity(g/ml),1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650
SampleVolumeWeighting,4.500,3.000,2.000,0.500,0.300,0.250,0.250,0.250,0.350,0.450,0.500,0.800,1.000,1.000,1.000,1.000
DataRequestInterval(s),1.398
MaxDataArraysPerFile,61798
Data:
Bin0,Bin1,Bin2,Bin3,Bin4,Bin5,Bin6,Bin7,Bin8,Bin9,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15,MToFBin1(us/3),MToFBin3,MToFBin5,MToFBin7,SFR(ml/s),SamplingPeriod(s),PM1(ug/m3),PM2.5,PM10
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,2.177,1.388,0.205,0.242,0.242
1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,248,27,41,0,1.437,1.388,0.653,1.388,1.539
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.437,1.387,0.379,0.642,0.646
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.437,1.384,0.000,0.000,0.000
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.437,1.389,0.000,0.000,0.000
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,1.437,1.389,0.497,0.986,1.002
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.437,1.388,0.250,0.542,0.579
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.437,1.388,0.250,0.542,0.579
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.437,1.388,0.182,0.187,0.187
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.437,1.388,0.182,0.187,0.187
0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,75,107,0,1.437,1.384,0.161,0.837,0.989
2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,31,0,0,53,1.493,1.388,1.018,2.153,5.361
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.493,1.387,0.000,0.000,0.000
2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,41,0,1.493,1.389,0.392,0.832,0.966
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.493,1.388,0.000,0.000,0.000
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,1.483,1.389,0.301,0.355,0.355
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,1.498,1.388,0.661,0.967,0.971
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.498,1.384,0.000,0.000,0.000
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.498,1.364,0.066,0.346,0.382
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.498,1.388,0.000,0.000,0.000
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.498,1.389,0.175,0.180,0.180
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.498,1.388,0.240,0.520,0.555
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,1.498,1.388,0.477,0.946,0.962
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.498,1.388,0.175,0.180,0.180
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.498,1.388,0.524,0.539,0.539
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.498,1.384,0.175,0.180,0.180
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.498,1.388,0.000,0.000,0.000
0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.498,1.389,0.380,1.380,2.191
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.498,1.388,0.175,0.180,0.180
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,47,0,1.498,1.388,0.041,0.470,0.603
1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,1.530,1.388,1.174,1.725,1.733
1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,1.620,1.388,0.712,0.816,0.816
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.620,1.384,0.162,0.167,0.167
