Flight Time, Lat, Long, Altitude (ft), Date, Hour:Min:Sec, Fix, Accel x, Accel y, Accel z, Internal Ambient (K), External Ambient (K), Battery (K), OPC (K), OPC Heater Status, Battery Heater Status, External Pressure (PSI)
0:00:07,0,0,0,0/0/2000,0:00:00,No Fix,-2,1,28,295.15,295.15,294.34,293.09,,,96.28
0:00:12,0,0,0,0/0/2000,0:00:00,No Fix,0,-20,23,295.21,295.15,294.4,293.09,,,96.65
0:00:17,0,0,0,0/0/2000,0:00:00,No Fix,4,-20,22,295.21,295.21,294.4,293.09,,,96.28
0:00:22,0,0,0,0/0/2000,0:00:00,No Fix,1,0,29,295.21,295.27,294.4,293.09,,,96.4
0:00:27,0,0,0,0/0/2000,0:00:00,No Fix,1,9,28,295.27,295.27,294.4,293.09,,,96.65
0:00:32,0,0,0,0/0/2000,0:00:00,No Fix,2,8,28,295.27,295.21,294.46,293.09,,,96.53
0:00:37,0,0,0,0/0/2000,0:00:00,No Fix,4,7,27,295.27,295.21,294.46,293.09,,,96.53
0:00:42,0,0,0,0/0/2000,0:00:00,No Fix,5,9,27,295.27,295.21,294.46,293.09,,,96.4
0:00:47,0,0,0,0/0/2000,0:00:00,No Fix,0,-1,28,295.27,295.27,294.46,293.09,,,96.53
0:00:52,0,0,0,0/0/2000,0:00:00,No Fix,0,0,29,295.34,295.34,294.46,293.09,,,96.4
0:00:57,0,0,0,0/0/2000,0:00:00,No Fix,-1,2,30,295.34,295.34,294.46,293.09,,,96.53
0:01:02,0,0,0,0/0/2000,0:00:00,No Fix,7,-2,28,295.34,295.34,294.46,293.09,,,92.61
0:01:07,0,0,0,0/0/2000,0:00:00,No Fix,-2,1,28,295.34,295.46,294.52,293.09,,,96.15
0:01:12,0,0,0,0/0/2000,0:00:00,No Fix,-6,-4,28,295.34,295.4,294.52,293.09,,,96.15
0:01:17,0,0,0,0/0/2000,0:00:00,No Fix,0,3,28,295.34,295.46,294.52,293.09,,,96.28
0:01:22,0,0,0,0/0/2000,0:00:00,No Fix,-2,0,28,295.34,295.34,294.52,293.09,,,96.15
0:01:27,0,0,0,0/0/2000,0:00:00,No Fix,-1,3,27,295.4,295.34,294.52,293.09,,,96.28
0:01:32,0,0,0,0/0/2000,0:00:00,No Fix,-2,3,28,295.4,295.34,294.52,293.09,,,96.4
0:01:37,0,0,0,0/0/2000,0:00:00,No Fix,-2,4,28,295.4,295.4,294.52,293.09,,,96.28
0:01:42,0,0,0,0/0/2000,0:00:00,No Fix,-1,5,27,295.46,295.46,294.52,293.09,,,96.28
0:01:47,0,0,0,0/0/2000,0:00:00,No Fix,-3,-2,29,295.46,295.46,294.52,293.09,,,96.02
0:01:52,0,0,0,0/0/2000,0:00:00,No Fix,-1,3,29,295.46,295.52,294.59,293.15,,,96.28
0:01:57,0,0,0,0/0/2000,0:00:00,No Fix,-2,1,28,295.46,295.59,294.59,293.15,,,96.4
0:02:02,44.138714,-93.997314,967.85,0/0/2000,15:53:31,fix,-2,4,28,295.46,295.65,294.59,293.15,,,96.02
0:02:07,44.138786,-93.997467,984.25,0/0/2000,15:53:36,fix,-1,3,28,295.52,295.65,294.59,293.15,,,96.28
0:02:12,44.138783,-93.997475,1010.5,0/0/2000,15:53:41,fix,3,1,28,295.52,295.65,294.59,293.15,,,96.15
0:02:17,44.138771,-93.997475,1040.03,0/0/2000,15:53:46,fix,1,3,29,295.52,295.65,294.59,293.15,,,96.15
0:02:22,44.138798,-93.997513,1036.75,0/0/2000,15:53:51,fix,2,6,28,295.52,295.65,294.59,293.15,,,96.28
0:02:27,44.138809,-93.99752,1023.62,0/0/2000,15:53:56,fix,2,4,27,295.52,295.59,294.59,293.15,,,96.15
0:02:32,44.138813,-93.997513,1013.78,0/0/2000,15:54:01,fix,2,1,28,295.59,295.52,294.65,293.15,,,96.4
0:02:37,44.138798,-93.997482,1020.34,0/0/2000,15:54:06,fix,-3,4,28,295.59,295.52,294.65,293.15,,,96.28
0:02:42,44.138786,-93.997482,1020.34,0/0/2000,15:54:11,fix,-3,1,27,295.59,295.46,294.65,293.15,,,96.28
0:02:47,44.138809,-93.997528,1000.66,0/0/2000,15:54:16,fix,1,-1,29,295.59,295.46,294.65,293.15,,,96.28
0:02:52,44.138817,-93.997559,990.81,0/0/2000,15:54:21,fix,-2,0,27,295.59,295.4,294.65,293.15,,,96.28
0:02:57,44.138817,-93.997528,1003.94,0/0/2000,15:54:26,fix,-1,1,28,295.59,295.34,294.65,293.21,,,96.02
0:03:02,44.138813,-93.997543,1000.66,0/0/2000,15:54:31,fix,0,2,28,295.65,295.21,294.65,293.15,,,96.53
0:03:07,44.138805,-93.997559,994.09,0/0/2000,15:54:36,fix,0,2,28,295.65,295.34,294.71,293.21,,,96.15
0:03:12,44.138805,-93.997574,994.09,0/0/2000,15:54:41,fix,0,2,28,295.65,295.34,294.71,293.21,,,92.49
0:03:17,44.138813,-93.997597,987.53,0/0/2000,15:54:46,fix,0,2,28,295.71,295.27,294.71,293.21,,,96.15
0:03:22,44.138821,-93.997604,984.25,0/0/2000,15:54:51,fix,-4,-1,28,295.71,295.27,294.71,293.21,,,96.4
0:03:27,44.138813,-93.997574,980.97,0/0/2000,15:54:56,fix,-2,-5,28,295.71,295.27,294.71,293.21,,,96.4
0:03:32,44.138805,-93.997528,987.53,0/0/2000,15:55:01,fix,-3,-5,22,295.71,295.27,294.77,293.21,,,96.4
0:03:37,44.138798,-93.997505,984.25,0/0/2000,15:55:06,fix,-1,-2,23,295.71,295.34,294.71,293.21,,,96.28
0:03:42,44.138805,-93.99749,987.53,0/0/2000,15:55:11,fix,1,-2,29,295.77,295.46,294.77,293.21,,,96.28
0:03:47,44.138802,-93.997482,994.09,0/0/2000,15:55:16,fix,0,-5,28,295.77,295.4,294.77,293.21,,,96.15
0:03:52,44.138802,-93.997475,990.81,0/0/2000,15:55:21,fix,-1,1,29,295.77,295.34,294.77,293.21,,,96.15
0:03:57,44.138805,-93.997475,987.53,0/0/2000,15:55:26,fix,-2,-1,30,295.77,295.34,294.77,293.21,,,96.28
0:04:02,44.138809,-93.997482,980.97,0/0/2000,15:55:31,fix,-2,6,28,295.77,295.27,294.77,293.21,,,93.12
0:04:07,44.138817,-93.99749,980.97,0/0/2000,15:55:36,fix,-2,7,28,295.77,295.21,294.84,293.21,,,96.02
0:04:12,44.138821,-93.99749,980.97,0/0/2000,15:55:41,fix,-2,6,28,295.84,295.21,294.84,293.21,,,96.28
0:04:17,44.138821,-93.99749,980.97,0/0/2000,15:55:46,fix,-1,7,28,295.84,295.4,294.84,293.27,,,96.28
0:04:22,44.138824,-93.99749,980.97,0/0/2000,15:55:51,fix,-2,7,27,295.84,295.52,294.84,293.27,,,96.02
0:04:27,44.138817,-93.99749,984.25,0/0/2000,15:55:56,fix,-2,8,27,295.9,295.59,294.84,293.27,,,92.11
0:04:32,44.138813,-93.997475,984.25,0/0/2000,15:56:01,fix,-1,7,27,295.9,295.65,294.84,293.27,,,96.4
0:04:37,44.138805,-93.997467,987.53,0/0/2000,15:56:06,fix,-3,1,28,295.9,295.71,294.9,293.27,,,96.28
0:04:42,44.138802,-93.997452,987.53,0/0/2000,15:56:11,fix,-2,0,28,295.9,295.71,294.9,293.27,,,96.28
0:04:47,44.138798,-93.997437,990.81,0/0/2000,15:56:16,fix,-3,1,28,295.9,295.71,294.9,293.27,,,96.4
0:04:52,44.138798,-93.997444,987.53,0/0/2000,15:56:21,fix,-2,1,29,295.96,295.46,294.9,293.27,,,96.4
0:04:57,44.138798,-93.997444,987.53,0/0/2000,15:56:26,fix,-3,2,29,295.96,295.34,294.9,293.27,,,96.28
0:05:02,44.138798,-93.997444,987.53,0/0/2000,15:56:31,fix,-24,-18,2,295.96,295.4,294.9,293.27,,,96.4
0:05:07,44.138798,-93.997452,990.81,0/0/2000,15:56:36,fix,0,-3,26,295.96,295.52,294.96,293.34,,,96.28
0:05:12,44.138805,-93.997452,990.81,0/0/2000,15:56:41,fix,-3,-5,28,295.96,295.59,294.96,293.34,,,96.15
0:05:17,44.138802,-93.997452,990.81,0/0/2000,15:56:46,fix,-2,-8,28,296.02,295.65,294.96,293.34,,,93.12
0:05:22,44.138802,-93.997444,990.81,0/0/2000,15:56:51,fix,-2,-9,26,296.02,295.71,294.96,293.34,,,96.15
0:05:27,44.138805,-93.997444,994.09,0/0/2000,15:56:56,fix,-2,-10,27,296.02,295.77,294.96,293.34,,,96.02
0:05:32,44.138813,-93.997459,994.09,0/0/2000,15:57:01,fix,-2,-10,27,296.02,295.84,295.02,293.34,,,96.28
0:05:37,44.138813,-93.997467,994.09,0/0/2000,15:57:06,fix,-2,-11,27,296.02,295.9,295.02,293.34,,,96.28
0:05:42,44.138817,-93.997467,994.09,0/0/2000,15:57:11,fix,-3,-9,27,296.09,295.9,295.02,293.4,,,96.15
0:05:47,44.138809,-93.997452,994.09,0/0/2000,15:57:16,fix,-2,-9,27,296.09,295.9,295.02,293.4,,,96.28
0:05:52,44.138809,-93.997459,994.09,0/0/2000,15:57:21,fix,-2,-10,27,296.09,295.96,295.09,293.4,,,96.4
0:05:57,44.138809,-93.997459,997.38,0/0/2000,15:57:26,fix,-1,-10,27,296.15,295.9,295.09,293.4,,,96.15
0:06:02,44.138802,-93.997452,994.09,0/0/2000,15:57:31,fix,-2,-11,27,296.15,295.9,295.09,293.4,,,96.28
0:06:07,44.138805,-93.997452,994.09,0/0/2000,15:57:36,fix,-2,-10,26,296.15,295.96,295.09,293.4,,,96.28
0:06:12,44.138813,-93.997459,994.09,0/0/2000,15:57:41,fix,-2,-10,27,296.15,295.96,295.09,293.4,,,96.28
0:06:17,44.138813,-93.997452,997.38,0/0/2000,15:57:46,fix,-1,-10,27,296.15,296.02,295.09,293.46,,,96.02
0:06:22,44.138798,-93.997437,994.09,0/0/2000,15:57:51,fix,-1,-9,27,296.21,295.96,295.15,293.46,,,96.15
0:06:27,44.138809,-93.997452,994.09,0/0/2000,15:57:56,fix,-2,-9,27,296.21,295.84,295.09,293.46,,,92.87
0:06:32,44.138802,-93.997444,994.09,0/0/2000,15:58:01,fix,-2,-9,27,296.21,295.71,295.15,293.52,,,96.15
0:06:37,44.138813,-93.997452,997.38,0/0/2000,15:58:06,fix,-3,-10,27,296.27,295.71,295.15,293.52,,,96.28
0:06:42,44.138817,-93.997452,1000.66,0/0/2000,15:58:11,fix,-3,-8,26,296.27,295.84,295.15,293.52,,,96.4
0:06:47,44.138817,-93.997452,1000.66,0/0/2000,15:58:16,fix,-5,-10,28,296.27,295.9,295.21,293.52,,,96.15
0:06:52,44.138813,-93.997459,994.09,0/0/2000,15:58:21,fix,-5,-8,27,296.27,295.96,295.21,293.52,,,96.15
0:06:57,44.138824,-93.997467,994.09,0/0/2000,15:58:26,fix,-3,-9,27,296.34,296.02,295.21,293.59,,,96.28
0:07:02,44.138828,-93.997475,997.38,0/0/2000,15:58:31,fix,-4,-10,27,296.34,296.09,295.21,293.59,,,96.02
0:07:07,44.138817,-93.997475,997.38,0/0/2000,15:58:36,fix,-3,-10,26,296.34,296.09,295.21,293.59,,,96.4
0:07:12,44.138821,-93.997467,997.38,0/0/2000,15:58:41,fix,-2,-8,28,296.34,296.09,295.27,293.59,,,96.15
0:07:17,44.138821,-93.997475,1000.66,0/0/2000,15:58:46,fix,-1,-15,25,296.34,296.15,295.27,293.59,,,96.28
0:07:22,44.138813,-93.997475,997.38,0/0/2000,15:58:51,fix,-1,-17,25,296.4,296.15,295.27,293.59,,,96.28
0:07:27,44.138809,-93.997437,997.38,0/0/2000,15:58:56,fix,-3,-19,23,296.4,296.09,295.27,293.59,,,96.4
0:07:32,44.138821,-93.997421,1000.66,0/0/2000,15:59:01,fix,-3,-17,20,296.4,296.15,295.27,293.59,,,92.36
0:07:37,44.138821,-93.997375,1000.66,0/0/2000,15:59:06,fix,1,-17,28,296.4,296.09,295.27,293.65,,,96.4
0:07:42,44.138832,-93.99733,997.38,0/0/2000,15:59:11,fix,0,-17,29,296.46,296.09,295.34,293.65,,,96.28
0:07:47,44.138844,-93.997284,994.09,0/0/2000,15:59:16,fix,1,-12,25,296.46,295.9,295.34,293.65,,,96.28
0:07:52,44.138859,-93.997261,990.81,0/0/2000,15:59:21,fix,-3,-13,24,296.46,295.71,295.34,293.71,,,96.02
0:07:57,44.138874,-93.997246,990.81,0/0/2000,15:59:26,fix,-2,-17,27,296.46,295.46,295.34,293.71,,,96.28
0:08:02,44.138897,-93.997246,987.53,0/0/2000,15:59:31,fix,2,-12,26,296.46,295.27,295.4,293.71,,,96.02
0:08:07,44.138905,-93.997238,987.53,0/0/2000,15:59:36,fix,-1,-14,30,296.52,295.15,295.4,293.77,,,96.02
0:08:12,44.138924,-93.997238,990.81,0/0/2000,15:59:41,fix,3,-12,26,296.52,295.15,295.4,293.77,,,96.28
0:08:17,44.138954,-93.997231,994.09,0/0/2000,15:59:46,fix,1,-11,25,296.52,295.15,295.4,293.84,,,96.15
0:08:22,44.138977,-93.997223,994.09,0/0/2000,15:59:51,fix,2,-19,26,296.52,295.09,295.46,293.84,,,93.5
0:08:27,44.139011,-93.997208,990.81,0/0/2000,15:59:56,fix,2,-25,24,296.52,295.09,295.46,293.96,,,93.37
0:08:32,44.13903,-93.9972,990.81,0/0/2000,16:00:01,fix,0,-21,23,296.59,295.09,295.46,294.09,,,96.28
0:08:37,44.139057,-93.997192,994.09,0/0/2000,16:00:06,fix,1,-28,22,296.59,295.09,295.46,294.15,,,92.74
0:08:42,44.139095,-93.997177,997.38,0/0/2000,16:00:11,fix,1,-21,23,296.59,295.09,295.46,294.21,,,92.11
0:08:47,44.139103,-93.997185,997.38,0/0/2000,16:00:16,fix,0,-19,23,296.59,295.09,295.46,294.27,,,96.28
0:08:52,44.139095,-93.997177,990.81,0/0/2000,16:00:21,fix,1,-16,24,296.59,295.15,295.46,294.27,,,96.15
0:08:57,44.139103,-93.997177,994.09,0/0/2000,16:00:26,fix,2,-15,25,296.65,295.15,295.52,294.34,,,96.02
0:09:02,44.139103,-93.997185,997.38,0/0/2000,16:00:31,fix,0,-16,25,296.65,295.15,295.52,294.4,,,96.4
0:09:07,44.139103,-93.997185,997.38,0/0/2000,16:00:36,fix,0,-17,25,296.65,295.15,295.52,294.4,,,96.15
0:09:12,44.139103,-93.997185,1003.94,0/0/2000,16:00:41,fix,1,-19,23,296.65,295.15,295.52,294.4,,,96.02
0:09:17,44.139095,-93.997185,1003.94,0/0/2000,16:00:46,fix,3,-19,22,296.65,295.15,295.52,294.4,,,96.02
0:09:22,44.139091,-93.997185,1003.94,0/0/2000,16:00:51,fix,2,-17,24,296.65,295.09,295.52,294.4,,,96.28
0:09:27,44.139088,-93.997177,1007.22,0/0/2000,16:00:56,fix,2,-16,24,296.71,295.02,295.59,294.4,,,96.28
0:09:32,44.139084,-93.997177,1000.66,0/0/2000,16:01:01,fix,0,-17,24,296.71,295.02,295.59,294.4,,,96.02
0:09:37,44.139091,-93.997177,1000.66,0/0/2000,16:01:06,fix,0,-18,24,296.71,295.09,295.59,294.4,,,92.74
0:09:42,44.139091,-93.997169,1003.94,0/0/2000,16:01:11,fix,3,-16,25,296.71,295.09,295.59,294.34,,,93.12
0:09:47,44.139091,-93.997169,1000.66,0/0/2000,16:01:16,fix,1,-17,24,296.71,295.09,295.65,294.34,,,96.15
0:09:52,44.139095,-93.997169,1003.94,0/0/2000,16:01:21,fix,-1,-14,25,296.71,295.15,295.59,294.34,,,96.15
0:09:57,44.139095,-93.997162,1007.22,0/0/2000,16:01:26,fix,-5,-11,25,296.77,295.09,295.65,294.34,,,96.15
0:10:02,44.139099,-93.997147,1010.5,0/0/2000,16:01:31,fix,1,-6,29,296.77,295.09,295.65,294.34,,,96.02
0:10:07,44.139099,-93.997147,1013.78,0/0/2000,16:01:36,fix,-1,-8,28,296.77,295.15,295.65,294.34,,,96.4
0:10:12,44.139095,-93.997147,1010.5,0/0/2000,16:01:41,fix,0,-7,29,296.77,295.15,295.65,294.27,,,96.02
0:10:17,44.139095,-93.997147,1007.22,0/0/2000,16:01:46,fix,2,-5,29,296.77,295.15,295.65,294.27,,,96.4
0:10:22,44.139088,-93.997131,1003.94,0/0/2000,16:01:51,fix,4,0,28,296.84,295.09,295.71,294.27,,,96.28
0:10:27,44.139091,-93.997139,1000.66,0/0/2000,16:01:56,fix,-1,2,30,296.84,295.15,295.71,294.27,,,96.4
0:10:32,44.139095,-93.997154,1000.66,0/0/2000,16:02:01,fix,-1,5,31,296.84,295.27,295.71,294.27,,,96.28
0:10:37,44.139084,-93.997139,1000.66,0/0/2000,16:02:06,fix,-8,4,26,296.84,295.34,295.71,294.27,,,96.28
0:10:42,44.138966,-93.997101,1013.78,0/0/2000,16:02:11,fix,9,2,25,296.84,295.27,295.71,294.4,,,96.15
0:10:47,44.138847,-93.997124,1049.87,0/0/2000,16:02:16,fix,9,1,26,296.9,295.27,295.77,294.46,,,95.64
0:10:52,44.138691,-93.997108,1079.4,0/0/2000,16:02:21,fix,8,0,26,296.9,295.34,295.77,294.52,,,92.61
0:10:57,44.13855,-93.997131,1122.05,0/0/2000,16:02:26,fix,9,1,29,296.84,295.4,295.77,294.59,,,95.77
0:11:02,44.138382,-93.997169,1158.14,0/0/2000,16:02:31,fix,6,0,26,296.84,295.34,295.84,294.71,,,95.77
0:11:07,44.138184,-93.997147,1194.23,0/0/2000,16:02:36,fix,9,-4,28,296.77,295.34,295.77,294.77,,,95.39
0:11:12,44.137947,-93.997147,1227.03,0/0/2000,16:02:41,fix,2,-2,33,296.77,295.27,295.84,294.84,,,95.64
0:11:17,44.137733,-93.997139,1269.69,0/0/2000,16:02:46,fix,9,2,28,296.77,295.4,295.84,294.9,,,95.39
0:11:22,44.137493,-93.99707,1315.62,0/0/2000,16:02:51,fix,6,1,26,296.77,295.46,295.84,295.02,,,95.01
0:11:27,44.137249,-93.997063,1371.39,0/0/2000,16:02:56,fix,2,-1,28,296.77,295.52,295.84,295.09,,,94.89
0:11:32,44.137001,-93.997047,1420.6,0/0/2000,16:03:01,fix,6,0,26,296.71,295.34,295.84,295.09,,,94.76
0:11:37,44.136723,-93.997032,1463.25,0/0/2000,16:03:06,fix,4,1,29,296.71,295.21,295.84,295.15,,,94.63
0:11:42,44.136463,-93.997032,1512.47,0/0/2000,16:03:11,fix,6,0,27,296.71,295.27,295.84,295.15,,,94.51
0:11:47,44.1362,-93.997093,1558.4,0/0/2000,16:03:16,fix,5,1,29,296.71,295.27,295.84,295.21,,,94.38
0:11:52,44.135929,-93.997131,1610.89,0/0/2000,16:03:21,fix,6,2,28,296.71,295.34,295.84,295.21,,,93.88
0:11:57,44.135685,-93.997177,1666.67,0/0/2000,16:03:26,fix,11,2,26,296.71,295.21,295.84,295.21,,,90.47
0:12:02,44.135422,-93.997253,1702.76,0/0/2000,16:03:31,fix,4,-1,28,296.71,295.27,295.84,295.21,,,93.75
0:12:07,44.135159,-93.997299,1748.69,0/0/2000,16:03:36,fix,6,-1,29,296.65,295.21,295.84,295.21,,,93.75
0:12:12,44.134861,-93.997345,1797.9,0/0/2000,16:03:41,fix,-1,0,31,296.65,295.27,295.77,295.27,,,93.37
0:12:17,44.134541,-93.997383,1843.83,0/0/2000,16:03:46,fix,5,-1,28,296.59,295.15,295.77,295.27,,,93.25
0:12:22,44.134251,-93.997452,1886.48,0/0/2000,16:03:51,fix,2,-3,28,296.59,295.09,295.77,295.27,,,93.12
0:12:27,44.13393,-93.997543,1925.85,0/0/2000,16:03:56,fix,6,1,31,296.52,294.84,295.77,295.27,,,93.12
0:12:32,44.133606,-93.99765,1968.5,0/0/2000,16:04:01,fix,3,0,26,296.52,294.84,295.77,295.34,,,92.99
0:12:37,44.133278,-93.997749,2007.87,0/0/2000,16:04:06,fix,5,1,31,296.52,294.77,295.71,295.34,,,92.61
0:12:42,44.132942,-93.997841,2043.96,0/0/2000,16:04:11,fix,6,-2,30,296.46,294.96,295.71,295.34,,,92.87
0:12:47,44.132614,-93.997948,2086.61,0/0/2000,16:04:16,fix,3,-1,30,296.46,294.84,295.71,295.34,,,92.49
0:12:52,44.132275,-93.998032,2129.27,0/0/2000,16:04:21,fix,10,2,26,296.46,294.71,295.71,295.34,,,89.21
0:12:57,44.131939,-93.998131,2175.2,0/0/2000,16:04:26,fix,6,-1,25,296.4,294.65,295.71,295.34,,,92.36
0:13:02,44.131588,-93.998238,2214.57,0/0/2000,16:04:31,fix,1,0,28,296.4,294.59,295.65,295.27,,,88.7
0:13:07,44.131229,-93.998306,2257.22,0/0/2000,16:04:36,fix,6,0,28,296.4,294.71,295.65,295.27,,,91.98
0:13:12,44.130875,-93.998398,2299.87,0/0/2000,16:04:41,fix,3,-2,31,296.4,294.65,295.65,295.27,,,91.73
0:13:17,44.130543,-93.998512,2345.8,0/0/2000,16:04:46,fix,9,1,27,296.34,294.4,295.65,295.27,,,91.48
0:13:22,44.130173,-93.998619,2395.01,0/0/2000,16:04:51,fix,7,0,27,296.34,294.34,295.59,295.21,,,91.35
0:13:27,44.12981,-93.998695,2437.66,0/0/2000,16:04:56,fix,10,2,24,296.34,294.52,295.59,295.27,,,91.35
0:13:32,44.129398,-93.99884,2480.31,0/0/2000,16:05:01,fix,7,0,28,296.27,294.65,295.59,295.21,,,91.1
0:13:37,44.128994,-93.998985,2522.97,0/0/2000,16:05:06,fix,4,2,27,296.21,294.4,295.59,295.21,,,90.97
0:13:42,44.12862,-93.999176,2565.62,0/0/2000,16:05:11,fix,5,1,30,296.21,294.4,295.52,295.21,,,90.85
0:13:47,44.128208,-93.999329,2608.27,0/0/2000,16:05:16,fix,9,3,25,296.15,294.34,295.52,295.21,,,90.85
0:13:52,44.127808,-93.999542,2650.92,0/0/2000,16:05:21,fix,6,0,26,296.15,294.4,295.46,295.15,,,90.47
0:13:57,44.127396,-93.999725,2696.85,0/0/2000,16:05:26,fix,7,2,27,296.15,294.34,295.52,295.15,,,90.47
0:14:02,44.127018,-93.999901,2736.22,0/0/2000,16:05:31,fix,8,2,25,296.15,294.21,295.46,295.09,,,90.22
0:14:07,44.126595,-94.000107,2778.87,0/0/2000,16:05:36,fix,0,-1,28,296.09,294.34,295.46,295.09,,,90.47
0:14:12,44.126171,-94.000313,2824.8,0/0/2000,16:05:41,fix,3,1,29,296.09,294.21,295.46,295.09,,,90.22
0:14:17,44.125763,-94.000549,2870.74,0/0/2000,16:05:46,fix,6,3,25,296.02,294.09,295.4,295.02,,,89.84
0:14:22,44.125324,-94.000847,2910.1,0/0/2000,16:05:51,fix,2,0,27,296.02,293.96,295.4,295.02,,,89.84
0:14:27,44.124863,-94.001183,2949.48,0/0/2000,16:05:56,fix,6,0,27,295.96,293.9,295.34,295.02,,,89.96
0:14:32,44.124397,-94.001503,2995.41,0/0/2000,16:06:01,fix,10,3,26,295.96,293.96,295.34,294.96,,,89.58
0:14:37,44.123932,-94.001877,3031.5,0/0/2000,16:06:06,fix,4,1,31,295.96,294.02,295.34,294.96,,,89.08
0:14:42,44.123463,-94.002258,3074.15,0/0/2000,16:06:11,fix,3,0,30,295.9,294.09,295.27,294.96,,,89.33
0:14:47,44.122971,-94.002609,3113.52,0/0/2000,16:06:16,fix,4,2,26,295.9,294.15,295.27,294.9,,,89.08
0:14:52,44.122498,-94.002953,3152.89,0/0/2000,16:06:21,fix,5,2,26,295.9,294.15,295.27,294.84,,,88.95
0:14:57,44.122017,-94.003235,3195.54,0/0/2000,16:06:26,fix,8,3,27,295.84,294.02,295.27,294.84,,,88.83
0:15:02,44.121544,-94.003555,3234.91,0/0/2000,16:06:31,fix,1,0,27,295.84,294.15,295.27,294.84,,,88.7
0:15:07,44.121044,-94.003868,3280.84,0/0/2000,16:06:36,fix,0,-1,28,295.84,294.15,295.21,294.84,,,88.45
0:15:12,44.120556,-94.004173,3326.77,0/0/2000,16:06:41,fix,-1,0,26,295.84,294.09,295.21,294.77,,,88.45
0:15:17,44.120098,-94.004509,3369.42,0/0/2000,16:06:46,fix,2,0,29,295.84,294.02,295.21,294.84,,,88.2
0:15:22,44.119633,-94.004822,3415.35,0/0/2000,16:06:51,fix,6,1,27,295.77,293.9,295.21,294.84,,,88.2
0:15:27,44.119148,-94.005135,3458.01,0/0/2000,16:06:56,fix,4,-1,28,295.77,293.96,295.15,294.84,,,88.07
0:15:32,44.118679,-94.005447,3503.94,0/0/2000,16:07:01,fix,5,-1,26,295.77,294.09,295.15,294.77,,,87.82
0:15:37,44.118183,-94.005737,3543.31,0/0/2000,16:07:06,fix,3,-1,29,295.71,294.09,295.09,294.77,,,87.82
0:15:42,44.117699,-94.006042,3592.52,0/0/2000,16:07:11,fix,9,2,27,295.71,294.09,295.15,294.77,,,87.82
0:15:47,44.117199,-94.006363,3638.45,0/0/2000,16:07:16,fix,3,-2,32,295.65,294.02,295.15,294.77,,,87.31
0:15:52,44.116695,-94.006668,3687.66,0/0/2000,16:07:21,fix,6,2,25,295.65,293.96,295.09,294.77,,,87.44
0:15:57,44.116207,-94.00695,3733.6,0/0/2000,16:07:26,fix,5,0,30,295.65,294.02,295.09,294.71,,,87.19
0:16:02,44.115685,-94.00721,3782.81,0/0/2000,16:07:31,fix,6,0,27,295.65,294.02,295.09,294.71,,,87.06
0:16:07,44.115131,-94.007446,3832.02,0/0/2000,16:07:36,fix,3,1,27,295.65,293.96,295.09,294.71,,,83.65
0:16:12,44.114594,-94.007668,3881.23,0/0/2000,16:07:41,fix,1,1,29,295.65,293.96,295.09,294.65,,,86.3
0:16:17,44.114067,-94.007881,3923.88,0/0/2000,16:07:46,fix,2,0,27,295.65,294.02,295.09,294.65,,,86.55
0:16:22,44.113518,-94.008118,3976.38,0/0/2000,16:07:51,fix,3,0,29,295.65,293.77,295.09,294.59,,,83.4
0:16:27,44.112991,-94.008324,4022.31,0/0/2000,16:07:56,fix,5,0,28,295.59,293.71,295.02,294.59,,,86.3
0:16:32,44.112438,-94.00856,4071.52,0/0/2000,16:08:01,fix,4,-1,25,295.52,293.77,295.02,294.59,,,86.05
0:16:37,44.111855,-94.008751,4120.73,0/0/2000,16:08:06,fix,2,0,29,295.52,293.84,295.02,294.52,,,85.92
0:16:42,44.111309,-94.008926,4166.67,0/0/2000,16:08:11,fix,2,1,30,295.52,293.71,295.02,294.52,,,85.8
0:16:47,44.110748,-94.009087,4215.88,0/0/2000,16:08:16,fix,5,1,25,295.52,293.59,295.02,294.52,,,85.8
0:16:52,44.110191,-94.009254,4265.09,0/0/2000,16:08:21,fix,0,0,29,295.52,293.59,295.02,294.52,,,85.54
0:16:57,44.109634,-94.009438,4314.3,0/0/2000,16:08:26,fix,4,0,26,295.52,293.59,295.02,294.46,,,85.29
0:17:02,44.109055,-94.009598,4363.52,0/0/2000,16:08:31,fix,9,1,26,295.52,293.59,295.02,294.46,,,85.29
0:17:07,44.108521,-94.009758,4406.17,0/0/2000,16:08:36,fix,3,-1,31,295.46,293.46,295.02,294.4,,,85.29
0:17:12,44.107983,-94.009918,4455.38,0/0/2000,16:08:41,fix,5,2,26,295.46,293.34,295.02,294.4,,,81.5
0:17:17,44.107418,-94.010071,4498.03,0/0/2000,16:08:46,fix,-1,0,31,295.46,293.52,294.96,294.4,,,84.79
0:17:22,44.106834,-94.010193,4540.68,0/0/2000,16:08:51,fix,4,1,31,295.46,293.21,294.96,294.4,,,84.66
0:17:27,44.106285,-94.010361,4589.9,0/0/2000,16:08:56,fix,-1,-1,30,295.4,293.34,294.96,294.4,,,84.53
0:17:32,44.105812,-94.010468,4625.98,0/0/2000,16:09:00,fix,1,1,28,295.4,293.27,294.9,294.34,,,84.28
0:17:37,44.105263,-94.01059,4675.2,0/0/2000,16:09:05,fix,3,1,27,295.34,293.34,294.9,294.34,,,84.16
