OPC-N2 FirmwareVer=OPC-018.2..............................BD
OPC-N2 176580907                                            
Config info:
GSC,1.000
LaserDAC,210
FanDAC,255
ToFtoSFRfactor,98
BinNo,Bin0,Bin1,Bin2,Bin3,Bin4,Bin5,Bin6,Bin7,Bin8,Bin9,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15
Boundary(upper),17,27,41,60,79,123,234,388,575,909,1294,1866,2475,3092,3685,4095
ParticleVolume(um3),0.051,0.151,0.401,0.894,1.646,3.209,8.530,22.449,47.713,99.541,199.532,381.703,696.910,1150.347,1767.146,2460.612
ParticleDensity(g/ml),1.050,1.050,1.050,1.050,1.050,1.050,1.050,1.050,1.050,1.050,1.050,1.050,1.050,1.050,1.050,1.050
SampleVolumeWeighting,4.500,3.000,2.000,0.500,0.300,0.250,0.250,0.250,0.350,0.450,0.500,0.800,1.000,1.000,1.000,1.000
DataRequestInterval(s),1.398
MaxDataArraysPerFile,61798
Data:
Bin0,Bin1,Bin2,Bin3,Bin4,Bin5,Bin6,Bin7,Bin8,Bin9,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15,MToFBin1(us/3),MToFBin3,MToFBin5,MToFBin7,SFR(ml/s),SamplingPeriod(s),PM1(ug/m3),PM2.5,PM10
298,84,27,12,0,1,1,0,0,0,0,0,0,0,0,0,21,29,37,0,4.720,1.387,17.844,21.193,21.437
294,86,29,7,0,3,0,0,0,0,0,0,0,0,0,0,21,24,120,0,4.693,1.387,17.971,21.261,21.386
269,69,27,15,3,0,0,0,0,0,0,0,0,0,0,0,20,27,0,0,4.794,1.387,15.765,18.933,19.013
298,80,26,3,1,0,0,1,0,0,0,0,0,0,0,0,20,28,0,43,4.847,1.387,16.872,19.639,20.305
315,82,28,5,2,2,0,0,0,0,0,0,0,0,0,0,20,24,118,0,4.873,1.381,17.764,20.812,20.915
308,113,30,8,2,1,0,1,0,0,0,0,0,0,0,0,19,24,111,33,5.011,1.387,18.926,22.481,23.173
280,74,24,9,1,2,1,2,0,0,0,0,0,0,0,0,21,29,66,35,4.833,1.387,15.962,19.292,20.815
294,77,23,5,1,5,0,0,0,0,0,0,0,0,0,0,18,23,96,0,5.120,1.387,15.554,18.328,18.490
313,101,29,9,2,3,0,0,0,0,0,0,0,0,0,0,19,23,116,0,5.139,1.387,17.923,21.276,21.408
315,79,21,2,0,4,0,0,0,0,0,0,0,0,0,0,19,29,98,0,5.148,1.387,16.040,18.493,18.615
271,85,29,8,1,0,1,0,0,0,0,0,0,0,0,0,20,26,0,0,5.021,1.382,16.052,19.097,19.301
288,71,25,7,0,1,1,0,0,0,1,0,0,0,0,0,20,25,41,0,4.960,1.387,15.651,18.443,28.467
263,81,25,5,0,1,1,1,0,0,1,0,0,0,0,0,20,25,127,29,4.930,1.387,15.437,18.399,29.099
261,83,24,7,0,3,1,0,2,2,2,0,1,0,0,0,19,22,85,0,5.041,1.387,15.134,18.710,84.847
287,73,31,3,0,5,0,0,0,0,0,0,0,0,0,0,19,22,81,0,5.099,1.387,15.659,18.643,18.801
288,82,33,3,0,1,0,0,0,1,1,0,0,0,0,0,19,24,41,0,5.128,1.387,16.200,19.196,33.787
275,78,22,3,2,3,0,0,0,0,0,0,0,0,0,0,19,26,90,0,5.143,1.387,14.811,17.330,17.443
276,93,27,6,1,0,1,0,0,0,0,0,0,0,0,0,19,27,0,0,5.150,1.382,16.077,18.955,19.149
283,78,18,4,1,2,0,0,0,0,0,0,0,0,0,0,18,18,124,0,5.293,1.387,14.380,16.564,16.643
281,77,24,8,1,1,1,0,0,0,0,0,0,0,0,0,19,24,127,0,5.225,1.387,14.928,17.623,17.839
289,88,19,7,0,4,2,0,0,0,0,0,0,0,0,0,21,30,128,0,4.930,1.387,16.367,19.399,19.849
314,82,23,13,1,3,1,0,0,0,0,0,0,0,0,0,19,23,86,0,5.041,1.387,16.897,20.092,20.377
307,73,31,8,1,5,0,0,0,0,0,0,0,0,0,0,18,23,99,0,5.235,1.387,16.000,19.173,19.343
286,81,22,5,0,4,1,0,0,0,0,0,1,0,0,0,19,24,103,0,5.196,1.382,15.260,18.008,49.740
317,81,31,6,2,0,0,0,0,0,0,0,0,0,0,0,19,27,0,0,5.177,1.387,16.874,19.744,19.797
302,91,29,6,2,3,1,0,0,0,0,0,0,0,0,0,19,23,23,0,5.167,1.387,16.859,20.102,20.376
297,68,23,8,0,3,2,0,0,0,0,0,0,0,0,0,20,24,59,0,5.030,1.387,15.466,18.393,18.814
301,78,24,7,0,3,1,0,0,0,0,0,0,0,0,0,19,27,124,0,5.093,1.387,16.005,18.867,19.129
292,94,26,10,0,0,0,0,0,0,0,0,0,0,0,0,18,22,0,0,5.263,1.387,16.235,18.992,19.036
318,76,26,9,1,1,0,0,0,0,0,0,0,0,0,0,19,25,125,0,5.210,1.382,16.306,19.037,19.110
283,88,18,9,1,3,0,0,0,0,0,0,0,0,0,0,22,25,116,0,4.803,1.387,16.562,19.377,19.502
306,88,21,7,0,1,0,0,0,0,0,0,0,0,0,0,19,25,27,0,4.974,1.387,16.899,19.484,19.545
306,84,32,10,0,0,1,0,0,0,0,0,0,0,0,0,19,24,0,0,5.064,1.387,17.185,20.388,20.590
301,73,32,9,0,4,0,0,0,0,0,0,0,0,0,0,19,33,48,0,5.111,1.387,16.261,19.460,19.607
296,78,20,10,3,1,0,1,0,0,0,0,0,0,0,0,20,39,109,39,5.003,1.361,16.242,19.144,19.853
309,77,22,7,1,0,0,1,0,0,0,0,0,0,0,0,19,24,0,95,5.079,1.387,16.108,18.703,19.345
275,75,25,4,1,4,0,1,0,0,0,0,0,0,0,0,19,25,117,47,5.118,1.382,14.988,17.861,18.595
271,65,25,8,0,4,0,0,0,0,0,0,0,0,0,0,27,26,125,0,4.247,1.387,17.262,20.538,20.704
295,74,25,5,0,2,1,0,0,0,0,0,0,0,0,0,22,25,92,0,4.348,1.387,18.276,21.439,21.713
272,85,33,4,2,1,0,0,0,0,0,0,0,0,0,0,20,26,29,0,4.608,1.387,17.688,21.014,21.097
323,103,31,3,1,2,1,1,0,0,0,0,0,0,0,0,21,58,74,35,4.637,1.387,20.338,24.099,25.021
298,82,34,10,0,0,0,0,0,0,0,0,0,0,0,0,19,23,0,0,4.884,1.387,17.575,20.821,20.875
334,88,30,3,0,1,0,1,0,0,0,0,0,0,0,0,18,23,45,47,5.149,1.382,17.814,20.756,21.407
324,80,29,9,1,2,0,0,0,0,0,0,0,0,0,0,19,28,118,0,5.153,1.387,17.053,20.069,20.170
294,85,30,8,1,2,1,0,0,0,0,0,0,0,0,0,19,22,122,0,5.156,1.387,16.400,19.582,19.830
286,90,35,3,1,0,2,0,0,0,0,0,0,0,0,0,20,26,0,0,5.025,1.387,17.072,20.391,20.742
303,73,23,4,1,2,1,0,1,0,0,0,0,0,0,0,19,24,27,0,5.090,1.387,15.673,18.450,20.662
292,68,28,8,1,0,1,1,0,0,0,0,0,0,0,0,19,27,0,41,5.124,1.387,15.346,18.275,19.068
278,77,32,12,0,0,0,0,0,0,0,1,0,0,0,0,20,25,0,0,5.009,1.382,16.143,19.264,41.372
321,72,29,5,0,0,0,0,0,0,0,0,0,0,0,0,19,24,0,0,5.083,1.387,16.630,19.228,19.264
301,74,31,10,1,6,0,0,0,0,0,0,0,0,0,0,19,23,95,0,5.120,1.387,16.266,19.674,19.878
296,83,23,9,0,1,0,1,0,0,0,0,0,0,0,0,19,25,113,29,5.139,1.387,15.935,18.703,19.360
295,84,33,5,1,1,0,0,0,0,0,0,1,0,0,0,22,23,113,0,4.772,1.387,17.833,21.057,55.258
267,81,20,6,0,2,0,0,0,0,0,0,0,0,0,0,19,24,37,0,4.958,1.387,15.161,17.637,17.720
295,75,24,8,1,3,1,2,0,0,0,0,0,0,0,0,20,24,54,37,4.929,1.387,16.199,19.530,21.046
273,77,23,5,2,5,1,0,0,0,0,0,0,0,0,0,19,23,116,0,5.041,1.382,15.174,18.176,18.501
278,82,24,10,1,0,2,0,0,0,0,0,0,0,0,0,20,25,0,0,4.969,1.387,15.920,18.947,19.308
281,86,25,5,0,1,1,0,0,0,0,0,0,0,0,0,20,27,27,0,4.934,1.387,16.315,19.131,19.347
287,74,25,6,1,2,0,0,0,0,0,0,0,0,0,0,20,28,116,0,4.917,1.387,15.923,18.664,18.758
249,91,32,5,2,0,0,0,0,0,0,0,0,0,0,0,21,36,0,0,4.789,1.387,16.517,19.667,19.722
271,87,28,7,0,0,0,0,0,0,0,0,0,0,0,0,19,23,0,0,4.966,1.387,16.172,18.973,19.014
284,78,24,4,2,1,1,1,0,0,0,0,0,0,0,0,18,29,220,45,5.194,1.383,15.143,17.915,18.719
272,75,21,9,0,1,1,0,0,0,0,0,0,0,0,0,20,25,121,0,5.043,1.387,14.862,17.471,17.688
296,85,32,7,1,2,0,0,0,0,0,0,0,0,0,0,19,23,87,0,5.100,1.387,16.757,19.888,19.988
288,65,22,7,1,2,0,0,0,0,0,0,0,0,0,0,20,24,31,0,4.998,1.387,15.001,17.503,17.596
266,77,18,5,0,1,1,1,2,1,0,0,0,0,0,0,20,25,29,33,4.948,1.387,14.759,17.725,27.846
281,66,20,6,0,4,2,0,0,0,0,0,0,0,0,0,20,24,101,0,4.924,1.387,14.898,17.705,18.153
274,69,30,11,1,0,1,0,0,0,0,0,0,0,0,0,20,23,0,0,4.912,1.387,15.660,18.773,18.988
271,66,15,7,0,2,0,0,0,0,0,0,0,0,0,0,21,30,79,0,4.786,1.382,14.659,16.866,16.951
274,79,22,8,1,8,0,1,1,0,0,0,0,0,0,0,22,26,120,47,4.614,1.387,16.678,20.452,23.560
293,83,25,11,3,3,2,0,0,0,0,0,0,0,0,0,21,40,129,0,4.640,1.387,17.801,21.543,22.030
283,71,28,7,1,0,0,0,0,0,0,0,0,0,0,0,20,25,0,0,4.767,1.387,16.333,19.147,19.196
278,69,21,4,0,4,1,0,0,0,0,0,0,0,0,0,23,22,133,0,4.500,1.387,16.401,19.305,19.620
277,62,21,9,0,2,0,0,0,0,0,0,0,0,0,0,22,30,70,0,4.477,1.387,16.104,18.832,18.932
279,72,20,1,1,0,0,0,0,0,0,0,0,0,0,0,20,23,0,0,4.679,1.383,15.874,18.078,18.107
287,80,16,5,2,2,2,0,0,0,0,0,0,0,0,0,18,21,118,0,5.033,1.387,15.271,17.874,18.270
285,83,22,4,0,3,0,0,0,0,0,0,0,0,0,0,20,25,119,0,4.965,1.387,15.959,18.564,18.671
271,75,22,9,0,5,0,1,0,0,0,0,0,0,0,0,21,32,127,31,4.811,1.387,15.640,18.778,19.584
247,97,34,7,0,0,0,2,0,1,0,0,1,0,0,0,19,23,0,34,4.979,1.387,16.323,19.926,59.106
257,65,23,6,0,2,0,0,0,1,0,0,0,0,0,0,20,22,122,0,4.939,1.387,14.171,16.744,22.072
279,95,28,14,1,4,1,0,0,0,0,1,0,0,0,0,20,25,129,0,4.919,1.383,17.317,21.104,43.877
283,76,31,8,0,3,0,0,0,0,0,0,0,0,0,0,19,23,30,0,5.036,1.387,15.982,19.073,19.193
270,84,38,5,2,1,0,0,0,0,0,0,0,0,0,0,19,25,33,0,5.096,1.387,16.232,19.504,19.585
259,77,24,6,2,3,0,0,0,0,0,0,0,0,0,0,20,24,117,0,4.996,1.387,14.859,17.646,17.771
301,73,27,9,0,3,1,0,0,0,0,0,0,0,0,0,22,30,96,0,4.710,1.387,17.273,20.555,20.846
278,70,22,6,1,2,0,0,0,0,0,0,0,0,0,0,20,25,34,0,4.803,1.387,15.536,18.140,18.234
287,78,33,9,1,1,0,2,0,0,0,0,0,0,0,0,19,22,123,34,4.974,1.387,16.585,20.078,21.384
271,71,23,3,1,1,0,0,0,0,0,0,0,0,0,0,19,23,127,0,5.064,1.382,14.604,16.928,16.987
284,76,26,5,0,0,0,0,1,0,0,0,0,0,0,0,20,25,0,0,4.981,1.387,15.753,18.431,20.484
300,75,25,5,0,0,1,0,0,0,0,0,0,0,0,0,20,23,0,0,4.940,1.387,16.296,18.930,19.120
251,78,31,8,0,1,1,0,1,0,0,0,0,0,0,0,19,25,131,0,5.047,1.387,14.987,18.202,20.417
311,74,16,4,0,1,2,0,0,0,0,0,0,0,0,0,21,27,119,0,4.849,1.387,16.269,18.696,19.065
269,72,17,11,0,1,0,0,0,0,0,0,0,0,0,0,19,26,25,0,4.999,1.387,14.482,16.829,16.895
268,89,29,6,1,5,0,0,0,0,0,0,0,0,0,0,20,23,101,0,4.949,1.383,16.394,19.706,19.881
281,64,29,5,2,7,2,0,0,0,0,0,0,0,0,0,20,24,113,0,4.924,1.361,15.730,19.336,19.891
253,88,38,10,1,4,1,0,0,0,0,0,0,0,0,0,19,22,101,0,5.038,1.387,16.205,20.078,20.394
289,78,24,3,1,0,0,0,0,0,0,0,0,0,0,0,20,25,0,0,4.968,1.387,15.906,18.323,18.358
311,71,26,6,3,7,0,1,0,0,0,0,0,0,0,0,20,22,108,33,4.934,1.387,16.640,20.091,20.946
318,66,28,11,1,2,2,0,1,0,0,0,0,0,0,0,20,25,132,0,4.917,1.387,16.843,20.345,22.812
280,96,25,3,2,3,0,0,0,0,0,0,0,0,0,0,20,23,30,0,4.908,1.383,16.993,19.979,20.101
250,71,25,6,0,1,1,0,0,0,0,0,0,0,0,0,20,27,131,0,4.904,1.387,14.517,17.206,17.425
306,74,18,6,1,5,0,1,1,0,0,0,0,0,0,0,20,25,123,33,4.902,1.387,16.148,19.148,21.988
246,62,26,7,1,2,1,0,0,0,0,0,0,0,0,0,19,24,77,0,5.027,1.387,13.635,16.387,16.635
269,64,23,6,0,0,1,0,0,1,0,0,0,0,0,0,21,25,0,0,4.840,1.387,14.802,17.408,22.951
301,89,27,9,1,1,0,0,0,0,0,0,0,0,0,0,21,24,127,0,4.752,1.387,18.069,21.226,21.307
258,70,24,7,3,3,0,0,0,0,0,0,0,0,0,0,24,27,98,0,4.392,1.387,16.450,19.645,19.797
238,67,27,9,3,2,1,0,0,0,0,0,0,0,0,0,22,27,34,0,4.423,1.380,15.745,19.205,19.510
297,60,27,8,1,1,1,0,0,0,0,0,0,0,0,0,19,26,33,0,4.762,1.387,16.142,19.084,19.323
256,70,20,7,1,3,0,0,0,0,0,0,0,0,0,0,23,27,133,0,4.498,1.387,15.655,18.443,18.573
279,79,21,7,1,2,0,1,0,0,0,0,0,0,0,0,22,25,34,43,4.476,1.387,17.227,20.291,21.075
263,81,25,6,1,1,0,0,0,0,0,0,0,0,0,0,20,24,33,0,4.678,1.387,16.299,19.144,19.217
288,68,20,1,1,8,0,0,0,0,0,0,0,0,0,0,21,27,110,0,4.673,1.387,15.991,18.857,19.104
276,63,25,6,0,1,0,0,0,0,0,0,0,0,0,0,21,27,111,0,4.670,1.380,15.761,18.384,18.450
304,82,25,4,0,1,0,1,0,1,0,0,0,0,0,0,20,23,129,35,4.782,1.387,17.374,20.350,26.461
296,80,30,7,1,0,0,0,0,0,0,0,0,0,0,0,19,22,0,0,4.963,1.387,16.779,19.684,19.733
304,74,30,13,1,0,0,0,0,0,0,0,0,0,0,0,20,27,0,0,4.931,1.387,16.938,20.059,20.122
279,69,23,8,2,3,0,1,0,0,0,0,0,0,0,0,22,25,128,35,4.681,1.387,16.058,19.169,19.957
298,80,29,9,1,0,0,1,0,0,0,0,0,0,0,0,19,23,0,31,4.908,1.387,17.010,20.143,20.818
274,71,27,8,0,0,0,1,1,0,0,0,0,0,0,0,21,22,0,35,4.784,1.380,15.973,19.055,21.850
300,67,31,7,1,1,1,0,0,0,0,0,0,0,0,0,20,24,153,0,4.841,1.387,16.656,19.782,20.018
293,78,36,8,0,4,0,0,0,0,0,0,0,0,0,0,20,25,99,0,4.871,1.387,17.346,20.903,21.058
265,74,28,5,1,0,0,0,0,0,0,0,0,0,0,0,21,25,0,0,4.766,1.387,15.836,18.577,18.621
248,77,21,5,1,5,0,0,0,0,0,0,0,0,0,0,20,23,126,0,4.832,1.387,14.747,17.541,17.711
280,67,22,6,1,6,0,0,0,0,0,0,0,0,0,0,20,66,124,0,4.866,1.387,15.261,18.138,18.336
306,78,29,4,2,1,0,0,0,0,0,0,0,0,0,0,19,25,37,0,5.008,1.387,16.733,19.563,19.636
265,70,23,5,0,3,1,0,0,1,0,0,0,0,0,0,20,27,90,0,4.953,1.380,14.744,17.568,23.085
